cliente_id,tipo_cliente,data_cadastro,canal_aquisicao,campanha_origem_id,segmento_b2b,vendedor_id,municipio,uf,cep_prefixo
CLI002457,B2C,2025-06-26,CRM,,,,Aparecida de Goiânia,GO,25524
CLI002458,B2C,2026-03-10,busca paga,SEA-202603,,,Sorocaba,SP,79509
CLI002459,B2C,2025-07-18,orgânico,,,,Petrópolis Mun.,RJ,61347
CLI002460,B2C,2025-07-15,orgânico,,,,Cascavel,PR,67275
CLI002461,B2C,2026-02-21,indicação,,,,Sorocaba,SP,89110
CLI002462,B2C,2026-01-20,social pago,SOC-202601,,,Rio de Janeiro,RJ,92838
CLI002463,B2C,2025-06-06,orgânico,,,,Ribeirão Preto,SP,24612
CLI002464,B2C,2025-11-27,CRM,,,,Volta Redonda,RJ,28585
CLI002465,B2C,2025-04-10,CRM,,,,Porto Alegre,RS,26371
CLI002466,B2C,2026-04-15,social pago,SOC-202604,,,Jundiaí,SP,05715
CLI002467,B2C,2025-09-15,social pago,SOC-202509,,,Ribeirão Preto,SP,46713
CLI002468,B2C,2026-04-14,social pago,SOC-202604,,,Rio de Janeiro,RJ,55848
CLI002469,B2C,2025-12-24,,,,,Goiânia,GO,06486
CLI002470,B2C,2025-07-01,influenciador,INF-202507,,,Cascavel,PR,49432
CLI002471,B2C,2026-03-05,CRM,,,,Americana,SP,83169
CLI002472,B2C,2026-01-25,orgânico,,,,Dourados,MS,34512
CLI002473,B2C,2025-05-16,busca paga,SEA-202505,,,Bauru,SP,54496
CLI002474,B2C,2026-02-13,social pago,SOC-202602,,,Jundiaí,SP,17596
CLI002475,B2C,2025-07-31,indicação,,,,São José dos Campos,SP,52380
CLI002476,B2C,2025-08-08,orgânico,,,,São Paulo,SP,11988
CLI002477,B2C,2025-01-07,indicação,,,,Pouso Alegre,MG,32702
CLI002478,B2C,2025-07-28,influenciador,INF-202507,,,Caruaru,PE,39797
CLI002479,B2C,2026-01-10,social pago,SOC-202601,,,Curitiba,PR,53040
CLI002480,B2C,2025-08-13,social pago,SOC-202508,,,Piracicaba,SP,17783
CLI002481,B2C,2026-04-20,social pago,SOC-202604,,,Bauru,SP,98056
CLI002482,B2C,2025-04-22,CRM,,,,Uberlândia,MG,44918
CLI002483,B2C,2025-05-06,orgânico,,,,Ribeirão Preto,SP,68823
CLI002484,B2C,2025-10-13,indicação,,,,Niterói,RJ,78902
CLI002485,B2C,2026-02-05,influenciador,INF-202602,,,Salvador,BA,79547
CLI002486,B2C,2025-10-20,social pago,SOC-202510,,,Londrina,PR,33010
CLI002487,B2C,2026-02-16,,SEA-202602,,,Belo Horizonte,MG,51646
CLI002488,B2C,2025-04-09,indicação,,,,Feira de Santana,BA,28297
CLI002489,B2C,2026-04-08,social pago,SOC-202604,,,Sorocaba,SP,46189
CLI002490,B2C,2025-07-02,orgânico,,,,São José dos Campos,SP,18968
CLI002491,B2C,2026-04-27,orgânico,,,,Sorocaba,SP,81694
CLI002492,B2C,2025-05-17,influenciador,INF-202505,,,Ribeirão Preto,SP,05879
CLI002493,B2C,2025-12-28,orgânico,,,,Canoas,RS,57548
CLI002494,B2C,2025-12-29,influenciador,INF-202512,,,Bauru,SP,75697
CLI002495,B2C,2025-07-23,indicação,,,,Porto Alegre,RS,49629
CLI002496,B2C,2025-09-02,orgânico,,,,Anápolis,GO,70568
CLI002497,B2C,2025-08-14,busca paga,SEA-202508,,,Vitória da Conquista,BA,80877
CLI002498,B2C,2025-01-23,social pago,SOC-202501,,,Rio de Janeiro,RJ,50391
CLI002499,B2C,2026-04-06,social pago,SOC-202604,,,Vitória,ES,13518
CLI002500,B2C,2025-07-06,orgânico,,,,São Paulo,SP,19943
CLI002501,B2C,2025-07-09,orgânico,,,,Piracicaba,SP,68981
CLI002502,B2C,2025-06-21,orgânico,,,,Uberaba,MG,69743
CLI002503,B2C,2026-01-03,social pago,SOC-202601,,,Uberaba,MG,01811
CLI002504,B2C,2025-04-29,busca paga,SEA-202504,,,Jundiaí,SP,25926
CLI002505,B2C,2025-07-15,busca paga,SEA-202507,,,Campina,SP,58327
CLI002506,B2C,2025-02-06,influenciador,INF-202502,,,Goiânia,GO,02856
CLI002507,B2C,2026-01-20,busca paga,SEA-202601,,,Ribeirão Preto,SP,47850
CLI002508,B2C,2025-05-08,influenciador,INF-202505,,,Curitiba,PR,70916
CLI002509,B2C,2026-01-08,busca paga,SEA-202601,,,Vitória da Conquista,BA,21152
CLI002510,B2C,2026-04-22,busca paga,SEA-202604,,,Caucaia,CE,36656
CLI002511,B2C,2025-12-27,orgânico,,,,Niterói,RJ,17705
CLI002512,B2C,2025-05-26,busca paga,SEA-202505,,,Manaus,AM,31622
CLI002513,B2C,2026-04-14,,SEA-202604,,,Contagem,MG,90371
CLI002514,B2C,2026-01-27,busca paga,SEA-202601,,,Ananindeua,PA,80899
CLI002515,B2C,2025-03-12,indicação,,,,Piracicaba,SP,93357
CLI002516,B2C,2025-02-22,influenciador,INF-202502,,,Anápolis,GO,40166
CLI002517,B2C,2026-04-10,orgânico,,,,Belo Horizonte,MG,65454
CLI002518,B2C,2025-03-25,social pago,SOC-202503,,,Contagem,MG,10032
CLI002519,B2C,2025-02-08,social pago,SOC-202502,,,São José dos Campos,SP,27353
CLI002520,B2C,2025-10-12,influenciador,INF-202510,,,Maringá,PR,07097
CLI002521,B2C,2025-06-29,indicação,,,,Americana,SP,89584
CLI002522,B2C,2025-08-22,orgânico,,,,Pouso Alegre,MG,10460
CLI002523,B2C,2026-01-20,social pago,SOC-202601,,,São Paulo,SP,57334
CLI002524,B2C,2026-06-08,social pago,SOC-202606,,,Bauru,SP,10718
CLI002525,B2C,2025-12-05,busca paga,SEA-202512,,,São José dos Campos,SP,26904
CLI002526,B2C,2025-08-23,influenciador,INF-202508,,,Ponta Grossa,PR,16229
CLI002527,B2C,2025-11-22,busca paga,SEA-202511,,,Piracicaba,SP,20770
CLI002528,B2C,2026-02-14,CRM,,,,Campinas,SP,01300
CLI002529,B2C,2025-02-19,busca paga,SEA-202502,,,Fortaleza,CE,42663
CLI002530,B2C,2025-08-28,busca paga,SEA-202508,,,São Paulo,SP,37488
CLI002531,B2C,2025-06-10,orgânico,,,,São Paulo,SP,89427
CLI002532,B2C,2026-05-22,influenciador,INF-202605,,,Curitiba,PR,53297
CLI002533,B2C,2025-06-22,busca paga,SEA-202506,,,Ribeirão Preto,SP,31863
CLI002534,B2C,2025-02-22,CRM,,,,Joinville,SC,84087
CLI002535,B2C,2026-01-12,social pago,SOC-202601,,,Florianópolis,SC,72324
CLI002536,B2C,2026-02-08,influenciador,INF-202602,,,Blumenau.,SC,87503
CLI002537,B2C,2026-03-01,orgânico,,,,Limeira,SP,39128
CLI002538,B2C,2026-01-17,influenciador,INF-202601,,,Chapecó,SC,47499
CLI002539,B2C,2025-06-28,indicação,,,,Pelotas,RS,06297
CLI002540,B2C,2025-10-16,social pago,SOC-202510,,,Uberlândia,MG,44417
CLI002541,B2C,2025-08-10,influenciador,INF-202508,,,Belo Horizonte,MG,80790
CLI002542,B2C,2025-04-25,influenciador,INF-202504,,,Caxias do Sul,RS,55560
CLI002543,B2C,2025-07-25,indicação,,,,Ponta Grossa,PR,32905
CLI002544,B2C,2026-04-03,influenciador,INF-202604,,,Canoas,RS,20162
CLI002545,B2C,2026-01-15,social pago,SOC-202601,,,Salvador,BA,79686
CLI002546,B2C,2025-07-16,influenciador,INF-202507,,,Piracicab,SP,82539
CLI002547,B2C,2025-04-24,orgânico,,,,Salvador,BA,36447
CLI002548,B2C,2025-07-08,orgânico,,,,Volta Redonda,RJ,20049
CLI002549,B2C,2026-04-19,orgânico,,,,Chapecó,SC,56869
CLI002550,B2C,2026-03-13,indicação,,,,Maringá,PR,34425
CLI002551,B2C,2026-04-29,busca paga,SEA-202604,,,Ribeirão Preto,SP,93945
CLI002552,B2C,2025-12-11,orgânico,,,,Canoas,RS,59645
CLI002553,B2C,2026-06-10,social pago,SOC-202606,,,Petrópolis,RJ,18838
CLI002554,B2C,2025-09-14,busca paga,SEA-202509,,,Americana,SP,22751
CLI002555,B2C,2026-02-01,orgânico,,,,Anápoli,GO,14677
CLI002556,B2C,2025-02-17,indicação,,,,Belo Horizonte.,MG,19984
CLI002557,B2C,2025-06-15,orgânico,,,,Limeira,SP,94643
CLI002558,B2C,2025-04-12,orgânico,,,,Americana,SP,79382
CLI002559,B2C,2025-10-31,orgânico,,,,Campinas,SP,57599
CLI002560,B2C,2026-06-10,CRM,,,,Pouso Alegre Mun.,MG,20153
CLI002561,B2C,2025-10-22,influenciador,INF-202510,,,Juiz de Fora,MG,19113
CLI002562,B2C,2026-04-03,social pago,SOC-202604,,,Goiânia,GO,88414
CLI002563,B2C,2026-03-18,busca paga,SEA-202603,,,Limeira,SP,54526
CLI002564,B2C,2025-10-10,indicação,,,,Volta Redonda,RJ,97537
CLI002565,B2C,2025-10-06,busca paga,SEA-202510,,,Juiz de Fora,MG,72838
CLI002566,B2C,2026-03-04,,,,,Americana,SP,51205
CLI002567,B2C,2025-01-06,orgânico,,,,Juiz de Fora,MG,73908
CLI002568,B2C,2026-04-18,influenciador,INF-202604,,,Sorocaba,SP,34877
CLI002569,B2C,2025-05-27,indicação,,,,Limeira,SP,07466
CLI002570,B2C,2025-08-18,social pago,SOC-202508,,,Joinville,SC,48405
CLI002571,B2C,2025-03-08,orgânico,,,,Limeira,SP,93386
CLI002572,B2C,2025-07-15,influenciador,INF-202507,,,Niterói,RJ,22897
CLI002573,B2C,2026-05-29,social pago,SOC-202605,,,Jundiaí,SP,33480
CLI002574,B2C,2026-02-28,influenciador,INF-202602,,,Santarém,PA,20853
CLI002575,B2C,2026-04-21,busca paga,SEA-202604,,,São Paulo,SP,64276
CLI002576,B2C,2025-05-19,indicação,,,,Ribeirão Preto,SP,54924
CLI002577,B2C,2025-06-04,orgânico,,,,Chapecó,SC,40969
CLI002578,B2C,2026-03-21,influenciador,INF-202603,,,Belo Horizonte,MG,65395
CLI002579,B2C,2026-04-04,orgânico,,,,Petrópolis,RJ,25081
CLI002580,B2C,2025-06-14,CRM,,,,Caxias do Sul,RS,76586
CLI002581,B2C,2025-06-11,social pago,SOC-202506,,,Cascavel,PR,54912
CLI002582,B2C,2025-08-29,indicação,,,,Caucaia Mun.,CE,62838
CLI002583,B2C,2026-05-09,busca paga,SEA-202605,,,Petrópolis,RJ,63467
CLI002584,B2C,2025-07-22,indicação,,,,Americana,SP,01870
CLI002585,B2C,2025-10-10,social pago,SOC-202510,,,Rio de Janeiro,RJ,47830
CLI002586,B2C,2025-08-20,social pago,SOC-202508,,,São Paulo,SP,61723
CLI002587,B2C,2025-04-22,busca paga,SEA-202504,,,Limeira,SP,48942
CLI002588,B2C,2025-10-29,CRM,,,,Cascavel,PR,44577
CLI002589,B2C,2025-08-11,indicação,,,,Maringá,PR,16016
CLI002590,B2C,2025-05-28,busca paga,SEA-202505,,,Petrópolis,RJ,57869
CLI002591,B2C,2025-01-21,influenciador,INF-202501,,,Joinville,SC,20792
CLI002592,B2C,2025-12-05,social pago,SOC-202512,,,Jundiaí,SP,72032
CLI002593,B2C,2025-05-11,social pago,SOC-202505,,,Joinville,SC,02151
CLI002594,B2C,2025-06-04,influenciador,INF-202506,,,Uberaba,MG,74265
CLI002595,B2C,2026-02-25,CRM,,,,Contagem,MG,28449
CLI002596,B2C,2026-04-02,busca paga,SEA-202604,,,Blumenau,SC,03228
CLI002597,B2C,2025-08-15,social pago,SOC-202508,,,Aparecida de Goiânia,GO,55309
CLI002598,B2C,2025-03-24,CRM,,,,Sorocaba,SP,87089
CLI002599,B2C,2025-11-20,busca paga,SEA-202511,,,Canoas,RS,50315
CLI002600,B2C,2025-05-25,influenciador,INF-202505,,,Juiz de Fora,MG,23486
CLI002601,B2C,2025-11-19,social pago,SOC-202511,,,Limeira.,SP,94047
CLI002602,B2C,2025-07-30,orgânico,,,,Sorocaba,SP,33911
CLI002603,B2C,2025-01-07,indicação,,,,Maringá,PR,71192
CLI002604,B2C,2026-02-18,indicação,,,,Volta Redond,RJ,94845
CLI002605,B2C,2025-07-09,busca paga,SEA-202507,,,Anápolis,GO,19439
CLI002606,B2C,2025-08-16,busca paga,SEA-202508,,,Juiz de Fora,MG,74133
CLI002607,B2C,2025-04-11,orgânico,,,,Vitória da Conquista,BA,79101
CLI002608,B2C,2025-02-07,busca paga,SEA-202502,,,Campinas,SP,32467
CLI002609,B2C,2025-04-28,social pago,SOC-202504,,,Sorocaba,SP,40575
CLI002610,B2C,2025-08-12,social pago,SOC-202508,,,Feira de Santan,BA,89778
CLI002611,B2C,2025-03-11,orgânico,,,,Niterói,RJ,33696
CLI002612,B2C,2025-07-24,,SEA-202507,,,Piracicaba,SP,96938
CLI002613,B2C,2025-06-06,social pago,SOC-202506,,,Londrina,PR,91719
CLI002614,B2C,2025-02-11,orgânico,,,,Limeir,SP,56693
CLI002615,B2C,2025-12-23,social pago,SOC-202512,,,Limeira,SP,55704
CLI002616,B2C,2025-06-03,CRM,,,,Aparecida de Goiânia,GO,21872
CLI002617,B2C,2025-07-27,busca paga,SEA-202507,,,Feira de Santana,BA,02952
CLI002618,B2C,2025-09-10,busca paga,SEA-202509,,,Chapecó,SC,54568
CLI002619,B2C,2026-05-01,social pago,SOC-202605,,,Florianópolis Mun.,SC,10496
CLI002620,B2C,2025-12-27,busca paga,SEA-202512,,,Ribeirão Preto,SP,23639
CLI002621,B2C,2025-12-05,busca paga,SEA-202512,,,Curitiba,PR,37859
CLI002622,B2C,2025-11-11,social pago,SOC-202511,,,Campinas.,SP,21578
CLI002623,B2C,2025-08-19,CRM,,,,Londrina,PR,66260
CLI002624,B2C,2026-06-04,social pago,SOC-202606,,,Caxias do Sul,RS,95084
CLI002625,B2C,2026-03-06,,SOC-202603,,,São José dos Campos,SP,43710
CLI002626,B2C,2025-08-02,social pago,SOC-202508,,,Volta Redonda,RJ,08277
CLI002627,B2C,2025-05-15,busca paga,SEA-202505,,,Caxias do Sul,RS,51019
CLI002628,B2C,2025-04-17,social pago,SOC-202504,,,Pouso Alegre,MG,82480
CLI002629,B2C,2025-12-25,indicação,,,,Blumenau,SC,21081
CLI002630,B2C,2025-11-14,social pago,SOC-202511,,,Limeira,SP,33401
CLI002631,B2C,2026-05-03,social pago,SOC-202605,,,Americana,SP,57344
CLI002632,B2C,2025-10-03,CRM,,,,Bauru,SP,56895
CLI002633,B2C,2025-07-13,busca paga,SEA-202507,,,Niterói,RJ,15112
CLI002634,B2C,2026-02-26,indicação,,,,São Paulo,SP,66967
CLI002635,B2C,2025-03-17,indicação,,,,Jaboatão dos Guararapes,PE,40123
CLI002636,B2C,2025-01-04,social pago,SOC-202501,,,Belo Horizonte,MG,24611
CLI002637,B2C,2025-09-08,orgânico,,,,Porto Alegre,RS,46788
CLI002638,B2C,2026-03-24,busca paga,SEA-202603,,,Aparecida de Goiânia,GO,97922
CLI002639,B2C,2025-10-08,orgânico,,,,Piracicaba,SP,96195
CLI002640,B2C,2026-03-19,influenciador,INF-202603,,,Joinville,SC,20103
CLI002641,B2C,2026-01-21,orgânico,,,,Sorocaba,SP,80798
CLI002642,B2C,2025-06-11,busca paga,SEA-202506,,,Belo Horizonte,MG,35029
CLI002643,B2C,2026-01-01,busca paga,SEA-202601,,,Campinas,SP,17381
CLI002644,B2C,2025-01-14,indicação,,,,Piracicaba,SP,74943
CLI002645,B2C,2026-04-21,social pago,SOC-202604,,,Dourados,MS,12581
CLI002646,B2C,2025-08-29,CRM,,,,Americana,SP,92505
CLI002647,B2C,2025-01-21,CRM,,,,Curitiba,PR,11438
CLI002648,B2C,2025-12-01,busca paga,SEA-202512,,,Sorocaba,SP,99314
CLI002649,B2C,2025-03-07,busca paga,SEA-202503,,,Piracicaba,SP,30445
CLI002650,B2C,2025-09-22,orgânico,,,,Limeira,SP,79210
CLI002651,B2C,2025-07-04,social pago,SOC-202507,,,Piracicaba,SP,52945
CLI002652,B2C,2025-10-02,orgânico,,,,Maringá,PR,40870
CLI002653,B2C,2025-05-30,indicação,,,,Belo Horizonte,MG,39311
CLI002654,B2C,2026-05-07,influenciador,INF-202605,,,Santarém,PA,60917
CLI002655,B2C,2025-03-22,busca paga,SEA-202503,,,Niterói,RJ,90247
CLI002656,B2C,2026-06-08,influenciador,INF-202606,,,Brasília,DF,14413
CLI002657,B2C,2025-06-27,busca paga,SEA-202506,,,Limeira,SP,60820
CLI002658,B2C,2025-11-18,CRM,,,,Ribeirão Preto,SP,84066
CLI002659,B2C,2026-05-29,influenciador,INF-202605,,,Rio de Janeiro,RJ,54886
CLI002660,B2C,2025-11-25,CRM,,,,Blumenau,SC,83395
CLI002661,B2C,2025-08-24,orgânico,,,,Campinas,SP,24181
CLI002662,B2C,2025-11-15,orgânico,,,,Ribeirão Preto,SP,65611
CLI002663,B2C,2026-03-16,influenciador,INF-202603,,,Brasília,DF,32338
CLI002664,B2C,2025-09-01,indicação,,,,Juiz de Fora,MG,58235
CLI002665,B2C,2026-04-28,influenciador,INF-202604,,,Belo Horizonte,MG,61285
CLI002666,B2C,2025-10-23,orgânico,,,,Jundiaí,SP,70654
CLI002667,B2C,2026-05-03,,,,,São José dos Campos,SP,76733
CLI002668,B2C,2026-05-26,indicação,,,,Jundiaí,SP,45886
CLI002669,B2C,2025-07-12,indicação,,,,Limeira,SP,28099
CLI002670,B2C,2025-06-19,CRM,,,,Maringá,PR,26423
CLI002671,B2C,2025-05-11,indicação,,,,Londrina,PR,48541
CLI002672,B2C,2025-07-23,social pago,SOC-202507,,,São José dos Campos,SP,26683
CLI002673,B2C,2026-02-24,busca paga,SEA-202602,,,Volta Redonda,RJ,56856
CLI002674,B2C,2026-03-06,orgânico,,,,São José dos Campos,SP,08591
CLI002675,B2C,2026-04-30,orgânico,,,,Rio de Janeiro,RJ,48420
CLI002676,B2C,2026-05-05,CRM,,,,Limeira,SP,48335
CLI002677,B2C,2025-07-22,indicação,,,,Feira de Santana,BA,90291
CLI002678,B2C,2025-12-22,busca paga,SEA-202512,,,Bauru,SP,81316
CLI002679,B2C,2026-04-14,influenciador,INF-202604,,,Americana,SP,20417
CLI002680,B2C,2026-04-19,influenciador,INF-202604,,,Feira de Santana,BA,94746
CLI002681,B2C,2025-03-10,busca paga,SEA-202503,,,Sorocaba,SP,78271
CLI002682,B2C,2025-03-11,influenciador,INF-202503,,,Pouso Alegre,MG,94204
CLI002683,B2C,2025-03-14,CRM,,,,Blumenau,SC,15074
CLI002684,B2C,2025-09-19,CRM,,,,Curitiba,PR,27125
CLI002685,B2C,2026-01-23,orgânico,,,,Campinas,SP,30965
CLI002686,B2C,2026-01-17,social pago,SOC-202601,,,Blumenau,SC,28635
CLI002687,B2C,2025-06-03,orgânico,,,,São Paulo,SP,09418
CLI002688,B2C,2026-05-11,influenciador,INF-202605,,,Maringá,PR,86584
CLI002689,B2C,2025-04-30,influenciador,INF-202504,,,Piracicaba,SP,72708
CLI002690,B2C,2025-10-30,indicação,,,,Rio de Janeiro,RJ,39180
CLI002691,B2C,2025-08-22,busca paga,SEA-202508,,,Londrina,PR,88447
CLI002692,B2C,2025-09-06,orgânico,,,,Sorocaba,SP,71511
CLI002693,B2C,2025-10-29,social pago,SOC-202510,,,São José dos Campos,SP,06032
CLI002694,B2C,2025-01-31,busca paga,SEA-202501,,,Piracicaba,SP,63058
CLI002695,B2C,2026-03-03,orgânico,,,,Bauru,SP,20388
CLI002696,B2C,2025-07-12,orgânico,,,,Piracicaba Mun.,SP,15028
CLI002697,B2C,2025-07-12,CRM,,,,Contagem,MG,04185
CLI002698,B2C,2025-03-30,busca paga,SEA-202503,,,Contagem,MG,74037
CLI002699,B2C,2025-01-27,busca paga,SEA-202501,,,Limeira,SP,69416
CLI002700,B2C,2025-09-08,influenciador,INF-202509,,,Ponta Grossa,PR,10750
CLI002701,B2C,2026-01-28,social pago,SOC-202601,,,São Paulo,SP,34477
CLI002702,B2C,2025-03-12,CRM,,,,Limeira,SP,78859
CLI002703,B2C,2025-05-02,indicação,,,,Chapecó,SC,07109
CLI002704,B2C,2025-11-27,social pago,SOC-202511,,,Contagem,MG,89169
CLI002705,B2C,2026-03-27,influenciador,INF-202603,,,Cascavel,PR,91465
CLI002706,B2C,2025-11-17,,SOC-202511,,,Vitória da Conquista,BA,87441
CLI002707,B2C,2025-05-01,busca paga,SEA-202505,,,Americana,SP,73976
CLI002708,B2C,2026-02-18,influenciador,INF-202602,,,São José dos Campos,SP,67586
CLI002709,B2C,2025-08-14,CRM,,,,Belo Horizonte,MG,88172
CLI002710,B2C,2026-05-14,social pago,SOC-202605,,,Jaboatão dos Guararapes Mun.,PE,87301
CLI002711,B2C,2025-12-25,CRM,,,,Americana,SP,11157
CLI002712,B2C,2025-03-21,indicação,,,,Niterói,RJ,78302
CLI002713,B2C,2025-11-19,busca paga,SEA-202511,,,Brasília,DF,66279
CLI002714,B2C,2025-10-17,social pago,SOC-202510,,,São Paulo,SP,10287
CLI002715,B2C,2026-01-26,busca paga,SEA-202601,,,Petrópolis,RJ,62825
CLI002716,B2C,2025-09-17,busca paga,SEA-202509,,,Ribeirão Preto,SP,35343
CLI002717,B2C,2026-01-31,CRM,,,,Limeira,SP,75576
CLI002718,B2C,2026-03-28,busca paga,SEA-202603,,,Volta Redonda,RJ,16341
CLI002719,B2C,2026-04-27,busca paga,SEA-202604,,,Curitiba,PR,58998
CLI002720,B2C,2025-12-11,CRM,,,,Ribeirão Preto,SP,58042
CLI002721,B2C,2025-02-22,orgânico,,,,Limeira,SP,80507
CLI002722,B2C,2026-01-31,CRM,,,,Cascavel,PR,53125
CLI002723,B2C,2025-07-27,social pago,SOC-202507,,,Maringá,PR,08579
CLI002724,B2C,2025-02-01,indicação,,,,Juiz de Fora.,MG,72622
CLI002725,B2C,2026-03-03,influenciador,INF-202603,,,Aparecida de Goiânia,GO,68353
CLI002726,B2C,2025-11-06,orgânico,,,,Londrina,PR,77726
CLI002727,B2C,2025-04-02,busca paga,SEA-202504,,,Piracicaba,SP,14196
CLI002728,B2C,2026-03-04,social pago,SOC-202603,,,Ponta Grossa,PR,32526
CLI002729,B2C,2025-01-27,indicação,,,,São José dos Campos,SP,97195
CLI002730,B2C,2026-03-23,social pago,SOC-202603,,,Limeira,SP,74642
CLI002731,B2C,2026-05-04,influenciador,INF-202605,,,Uberaba,MG,61255
CLI002732,B2C,2025-02-09,social pago,SOC-202502,,,Piracicaba,SP,44438
CLI002733,B2C,2025-03-04,orgânico,,,,Jundiaí,SP,57588
CLI002734,B2C,2025-09-20,indicação,,,,Petrópolis,RJ,86151
CLI002735,B2C,2026-06-05,influenciador,INF-202606,,,Florianópolis,SC,85614
CLI002736,B2C,2025-08-18,social pago,SOC-202508,,,Jundiaí,SP,76639
CLI002737,B2C,2026-05-23,social pago,SOC-202605,,,Uberaba Mun.,MG,05608
CLI002738,B2C,2025-03-21,social pago,SOC-202503,,,Sorocaba,SP,26856
CLI002739,B2C,2025-11-27,social pago,SOC-202511,,,Recife,PE,73037
CLI002740,B2C,2026-05-10,social pago,SOC-202605,,,Campinas,SP,94047
CLI002741,B2C,2026-05-14,busca paga,SEA-202605,,,Contagem,MG,13521
CLI002742,B2C,2025-05-21,social pago,SOC-202505,,,Feira de Santana,BA,25541
CLI002743,B2C,2026-01-06,influenciador,INF-202601,,,Pelotas,RS,64899
CLI002744,B2C,2025-06-03,social pago,SOC-202506,,,Rio de Janeiro,RJ,38443
CLI002745,B2C,2025-05-25,indicação,,,,Vitória da Conquista,BA,70226
CLI002746,B2C,2025-03-14,orgânico,,,,Caruaru,PE,76832
CLI002747,B2C,2026-02-13,indicação,,,,Uberab,MG,86775
CLI002748,B2C,2026-01-20,influenciador,INF-202601,,,Sorocaba,SP,21455
CLI002749,B2C,2025-06-20,social pago,SOC-202506,,,Vitória da Conquista,BA,27849
CLI002750,B2C,2025-05-17,orgânico,,,,Sorocaba,SP,67605
CLI002751,B2C,2026-04-11,social pago,SOC-202604,,,Piracicaba,SP,72032
CLI002752,B2C,2026-01-14,busca paga,,,,São Paulo,SP,72418
CLI002753,B2C,2026-02-10,busca paga,SEA-202602,,,Uberlândia,MG,05251
CLI002754,B2C,2025-06-02,busca paga,SEA-202506,,,Vila Velha,ES,56954
CLI002755,B2C,2025-03-04,busca paga,SEA-202503,,,Contagem,MG,81010
CLI002756,B2C,2025-11-23,busca paga,SEA-202511,,,Sorocaba,SP,80260
CLI002757,B2C,2025-04-21,social pago,SOC-202504,,,Volta Redonda,RJ,52320
CLI002758,B2C,2025-08-08,CRM,,,,Porto Alegre,RS,87984
CLI002759,B2C,2026-06-05,influenciador,INF-202606,,,Ribeirão Preto,SP,83982
CLI002760,B2C,2026-05-29,influenciador,INF-202605,,,Bauru,SP,78556
CLI002761,B2C,2025-10-11,orgânico,,,,Cascavel,PR,74468
CLI002762,B2C,2026-05-20,busca paga,SEA-202605,,,Serra,ES,41069
CLI002763,B2C,2025-05-10,busca paga,SEA-202505,,,Pouso Alegre,MG,35635
CLI002764,B2C,2025-08-03,indicação,,,,Jundiaí,SP,22624
CLI002765,B2C,2026-05-09,CRM,,,,Porto Alegre,RS,77002
CLI002766,B2C,2025-01-25,,,,,São Paulo,SP,81374
CLI002767,B2C,2025-06-22,social pago,SOC-202506,,,Americana,SP,28446
CLI002768,B2C,2025-10-03,influenciador,INF-202510,,,Rio de Janeiro,RJ,87143
CLI002769,B2C,2025-04-10,social pago,SOC-202504,,,Jundiaí,SP,81896
CLI002770,B2C,2026-04-04,influenciador,INF-202604,,,São José dos Campos,SP,52178
CLI002771,B2C,2025-06-14,orgânico,,,,Aparecida de Goiânia,GO,44224
CLI002772,B2C,2025-04-14,orgânico,,,,São José dos Campos,SP,30447
CLI002773,B2C,2026-04-30,busca paga,SEA-202604,,,Campinas,SP,47875
CLI002774,B2C,2026-04-01,busca paga,SEA-202604,,,Pouso Alegre.,MG,01812
CLI002775,B2C,2025-05-25,busca paga,SEA-202505,,,Ponta Grossa,PR,02278
CLI002776,B2C,2025-04-28,busca paga,SEA-202504,,,Campinas,SP,57137
CLI002777,B2C,2026-06-09,busca paga,SEA-202606,,,Chapecó,SC,71888
CLI002778,B2C,2026-04-06,influenciador,INF-202604,,,Bauru,SP,40436
CLI002779,B2C,2025-06-14,indicação,,,,Florianópolis,SC,67596
CLI002780,B2C,2025-09-29,busca paga,SEA-202509,,,Blumenau,SC,04558
CLI002781,B2C,2025-05-21,busca paga,SEA-202505,,,Rio de Janeiro,RJ,57834
CLI002782,B2C,2025-10-19,indicação,,,,Campinas,SP,09095
CLI002783,B2C,2025-06-13,indicação,,,,Canoas,RS,92856
CLI002784,B2C,2025-05-16,busca paga,SEA-202505,,,Bauru,SP,19631
CLI002785,B2C,2025-05-21,orgânico,,,,Niterói,RJ,44919
CLI002786,B2C,2025-03-24,,SEA-202503,,,Campinas,SP,32174
CLI002787,B2C,2025-07-19,busca paga,SEA-202507,,,Salvador,BA,44551
CLI002788,B2C,2026-02-07,busca paga,SEA-202602,,,Campinas,SP,57900
CLI002789,B2C,2026-03-23,busca paga,SEA-202603,,,São Paulo,SP,13133
CLI002790,B2C,2025-08-22,indicação,,,,Pelotas,RS,34117
CLI002791,B2C,2025-03-22,social pago,SOC-202503,,,Londrina,PR,66819
CLI002792,B2C,2025-08-07,orgânico,,,,São Paulo,SP,12060
CLI002793,B2C,2025-04-15,social pago,SOC-202504,,,Campinas,SP,18174
CLI002794,B2C,2025-07-23,orgânico,,,,Limeira,SP,79234
CLI002795,B2C,2025-12-14,indicação,,,,São Paulo,SP,27557
