pedido_id,cliente_id,data_pedido,canal_venda,campanha_id,vendedor_id,status,valor_bruto_produtos,desconto_itens,desconto_pedido,frete_cobrado,frete_pago,taxa_pagamento,comissao,impostos_venda,data_prometida,data_expedicao,transportadora,urgente
PED008976,CLI002064,2025-12-04T19:24:00-03:00,ECOMMERCE,,,CONCLUÍDO,337.37,19.46,3.55,1.7,21.54,11.5,0.0,23.58,2025-12-05T18:00:00-03:00,2025-12-05T08:51:00-03:00,Expresso Interior,false
PED008977,CLI003641,2025-12-25T14:44:00-03:00,ECOMMERCE,,,CONCLUÍDO,236.23,14.21,3.79,6.94,15.71,7.68,0.0,16.37,2025-12-26T18:00:00-03:00,2025-12-29T12:29:00-03:00,Rápido Sul,false
PED008978,CLI000143,2025-12-31T18:47:00-03:00,ECOMMERCE,,,CONCLUÍDO,230.17,21.64,0.29,8.08,18.7,6.36,0.0,15.62,2026-01-01T18:00:00-03:00,2026-01-01T17:26:00-03:00,Expresso Interior,false
PED008979,CLI001169,2025-12-25T15:39:00-03:00,ECOMMERCE,SOC-202512,,CONCLUÍDO,520.75,34.3,6.57,2.5,24.03,15.66,0.0,35.99,2025-12-26T18:00:00-03:00,2025-12-26T11:46:00-03:00,Expresso Interior,false
PED008980,CLI001706,2025-12-10T12:46:00-03:00,ECOMMERCE,,,CONCLUÍDO,150.4,15.22,0.94,7.41,14.63,4.0,0.0,10.07,2025-12-11T18:00:00-03:00,2025-12-11T11:04:00-03:00,Eixo Cargo,false
PED008981,CLI000363,2025-12-19T12:18:00-03:00,ECOMMERCE,,,CONCLUÍDO,274.08,15.01,3.5,5.26,15.81,8.31,0.0,19.17,2025-12-22T18:00:00-03:00,2025-12-22T07:29:00-03:00,Rápido Sul,false
PED008982,CLI001749,2025-12-10T13:43:00-03:00,ECOMMERCE,,,CONCLUÍDO,293.77,19.99,1.35,12.12,32.28,8.12,0.0,20.43,2025-12-11T18:00:00-03:00,2025-12-11T10:25:00-03:00,Rota Nacional,false
PED008983,CLI001050,2025-12-31T15:17:00-03:00,ECOMMERCE,SEA-202512,,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01T18:00:00-03:00,,Rápido Sul,false
PED008984,CLI002669,2025-12-11T12:22:00-03:00,ECOMMERCE,,,CONCLUÍDO,578.46,72.14,10.71,1.99,19.97,17.59,0.0,37.17,2025-12-12T18:00:00-03:00,2025-12-12T07:25:00-03:00,Expresso Interior,false
PED008985,CLI004032,2025-12-08T12:59:00-03:00,ECOMMERCE,,,CONCLUÍDO,268.88,27.6,6.66,5.89,14.6,9.61,0.0,17.6,2025-12-09T18:00:00-03:00,2025-12-09T08:54:00-03:00,Eixo Cargo,false
PED008986,CLI000065,2025-12-08T14:52:00-03:00,ECOMMERCE,,,CONCLUÍDO,502.93,53.28,11.11,1.43,17.43,13.71,0.0,32.89,2025-12-09T18:00:00-03:00,2025-12-09T09:31:00-03:00,Rápido Sul,false
PED008987,CLI000385,2025-12-15T10:02:00-03:00,ECOMMERCE,SEA-202512,,CONCLUÍDO,66.81,5.45,0.05,7.66,18.18,1.81,0.0,4.6,2025-12-16T18:00:00-03:00,2025-12-16T16:48:00-03:00,Rápido Sul,false
PED008988,CLI002279,2025-12-17T16:46:00-03:00,ECOMMERCE,,,CONCLUÍDO,423.48,22.68,5.85,1.43,22.7,13.28,0.0,29.62,2025-12-18T18:00:00-03:00,2025-12-18T12:04:00-03:00,Rota Nacional,false
PED008989,CLI001782,2025-12-04T17:03:00-03:00,ECOMMERCE,,,CONCLUÍDO,436.68,41.35,8.25,1.48,16.08,10.61,0.0,29.03,2025-12-05T18:00:00-03:00,2025-12-05T11:09:00-03:00,Rápido Sul,false
PED008990,CLI002814,2025-12-15T11:39:00-03:00,ECOMMERCE,,,CONCLUÍDO,469.49,26.08,0.17,1.34,17.59,16.66,0.0,33.24,2025-12-16T18:00:00-03:00,2025-12-16T08:36:00-03:00,Eixo Cargo,false
PED008991,CLI001001,2025-12-29T09:24:00-03:00,ECOMMERCE,,,CONCLUÍDO,213.91,12.01,5.15,8.49,18.71,5.63,0.0,14.76,2025-12-30T18:00:00-03:00,2025-12-30T11:09:00-03:00,Expresso Interior,false
PED008992,CLI000266,2025-12-23T15:59:00-03:00,ECOMMERCE,,,CONCLUÍDO,170.4,16.4,0.49,5.09,15.45,4.51,0.0,11.51,2025-12-24T18:00:00-03:00,2025-12-24T10:13:00-03:00,Rápido Sul,false
PED008993,CLI004045,2025-12-30T11:33:00-03:00,ECOMMERCE,,,CONCLUÍDO,599.03,52.2,6.24,3.1,36.71,15.22,0.0,40.54,2025-12-31T18:00:00-03:00,2025-12-31T12:05:00-03:00,Expresso Interior,false
PED008994,CLI001755,2025-12-23T08:10:00-03:00,ECOMMERCE,SOC-202512,,CONCLUÍDO,213.13,9.76,2.27,3.66,14.64,7.86,0.0,15.08,2025-12-24T18:00:00-03:00,2025-12-25T11:11:00-03:00,Rápido Sul,false
PED008995,CLI002244,2025-12-18T16:13:00-03:00,ECOMMERCE,,,CONCLUÍDO,294.65,16.58,5.65,15.61,28.87,7.04,0.0,20.43,2025-12-19T18:00:00-03:00,2025-12-19T15:58:00-03:00,Expresso Interior,false
PED008996,CLI001360,2025-12-11T09:43:00-03:00,ECOMMERCE,,,CONCLUÍDO,12.13,0.81,0.17,8.15,18.15,0.29,0.0,0.84,2025-12-12T18:00:00-03:00,2025-12-12T07:33:00-03:00,Rápido Sul,false
PED008997,CLI001594,2025-12-11T14:22:00-03:00,ECOMMERCE,,,CONCLUÍDO,668.04,27.1,6.0,1.33,22.49,23.93,0.0,47.62,2025-12-12T18:00:00-03:00,2025-12-12T14:04:00-03:00,Rápido Sul,false
PED008998,CLI000894,2025-12-30T10:47:00-03:00,ECOMMERCE,SOC-202512,,CONCLUÍDO,134.22,8.78,1.61,7.99,20.11,4.24,0.0,9.29,2025-12-31T18:00:00-03:00,2025-12-31T08:39:00-03:00,Expresso Interior,false
PED008999,CLI004106,2025-12-05T17:44:00-03:00,ECOMMERCE,,,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-08T18:00:00-03:00,,Eixo Cargo,false
PED009000,CLI001312,2025-12-22T15:27:00-03:00,ECOMMERCE,SEA-202512,,CONCLUÍDO,156.68,18.43,2.27,14.98,28.7,4.37,0.0,10.2,2025-12-23T18:00:00-03:00,2025-12-23T09:38:00-03:00,Rota Nacional,false
PED009001,CLI000101,2025-12-30T11:27:00-03:00,ECOMMERCE,,,CONCLUÍDO,95.6,7.08,2.1,7.82,30.13,3.59,0.0,6.48,2025-12-31T18:00:00-03:00,2025-12-31T09:31:00-03:00,Expresso Interior,false
PED009002,CLI003072,2025-12-25T13:02:00-03:00,ECOMMERCE,,,DEVOLVIDO_PARCIAL,253.75,11.87,5.93,9.01,25.67,6.85,0.0,17.7,2025-12-26T18:00:00-03:00,2025-12-26T17:33:00-03:00,Rota Nacional,false
PED009003,CLI002254,2025-12-30T16:09:00-03:00,ECOMMERCE,SEA-202512,,CONCLUÍDO,208.1,13.1,2.21,7.72,15.14,7.56,0.0,14.46,2025-12-31T18:00:00-03:00,2025-12-31T15:04:00-03:00,Expresso Interior,false
PED009004,CLI001685,2025-12-09T19:33:00-03:00,ECOMMERCE,,,CONCLUÍDO,205.79,18.89,4.83,7.92,19.0,5.33,0.0,13.66,2025-12-10T18:00:00-03:00,2025-12-10T11:22:00-03:00,Expresso Interior,false
PED009005,CLI000043,2025-12-04T14:28:00-03:00,ECOMMERCE,,,CONCLUÍDO,372.98,28.83,5.73,1.52,15.71,8.51,0.0,25.38,2025-12-05T18:00:00-03:00,2025-12-05T10:24:00-03:00,Rota Nacional,false
PED009006,CLI002948,2025-12-10T16:44:00-03:00,ECOMMERCE,SOC-202512,,CONCLUÍDO,424.49,35.03,2.28,1.54,16.6,15.39,0.0,29.04,2025-12-11T18:00:00-03:00,2025-12-11T10:39:00-03:00,Expresso Interior,false
PED009007,CLI001899,2025-12-09T16:58:00-03:00,ECOMMERCE,,,CONCLUÍDO,373.15,30.67,5.47,1.67,22.64,11.31,0.0,25.28,2025-12-10T18:00:00-03:00,2025-12-10T07:24:00-03:00,Rota Nacional,false
PED009008,CLI000861,2025-12-11T15:14:00-03:00,ECOMMERCE,INF-202512,,CONCLUÍDO,98.0,11.47,0.29,6.28,19.44,3.52,0.0,6.47,2025-12-12T18:00:00-03:00,2025-12-12T09:40:00-03:00,Eixo Cargo,false
PED009009,CLI001283,2025-12-29T11:00:00-03:00,ECOMMERCE,,,CONCLUÍDO,303.8,28.34,3.7,5.65,17.55,8.73,0.0,20.38,2025-12-30T18:00:00-03:00,2025-12-30T08:57:00-03:00,Rápido Sul,false
PED009010,CLI003966,2025-12-01T08:51:00-03:00,ECOMMERCE,,,CONCLUÍDO,151.95,10.25,1.72,4.98,14.63,5.81,0.0,10.5,2025-12-02T18:00:00-03:00,2025-12-02T11:09:00-03:00,Rota Nacional,false
PED009011,CLI003272,2025-12-11T17:15:00-03:00,ECOMMERCE,,,CONCLUÍDO,815.4,71.11,16.37,2.66,29.12,22.12,0.0,54.59,2025-12-12T18:00:00-03:00,2025-12-16T16:14:00-03:00,Rota Nacional,false
PED009012,CLI002346,2025-12-02T13:06:00-03:00,ECOMMERCE,,,CONCLUÍDO,137.49,14.95,0.23,12.97,23.93,4.52,0.0,9.17,2025-12-03T18:00:00-03:00,2025-12-03T09:02:00-03:00,Eixo Cargo,false
PED009013,CLI003892,2025-12-31T09:15:00-03:00,ECOMMERCE,,,CONCLUÍDO,286.52,29.05,6.99,11.01,34.81,8.79,0.0,18.79,2026-01-01T18:00:00-03:00,2026-01-02T08:35:00-03:00,Expresso Interior,false
PED009014,CLI002629,2025-12-25T13:42:00-03:00,ECOMMERCE,,,CONCLUÍDO,121.31,9.4,2.75,10.17,21.52,4.0,0.0,8.19,2025-12-26T18:00:00-03:00,2025-12-29T09:50:00-03:00,Rota Nacional,false
PED009015,CLI003556,2025-12-26T12:10:00-03:00,ECOMMERCE,,,CONCLUÍDO,434.97,44.28,1.29,1.53,17.28,14.66,0.0,29.21,2025-12-29T18:00:00-03:00,2025-12-29T10:49:00-03:00,Expresso Interior,false
PED009016,CLI002597,2025-12-18T09:51:00-03:00,ECOMMERCE,,,CONCLUÍDO,229.31,14.48,3.13,13.23,27.03,6.6,0.0,15.88,2025-12-19T18:00:00-03:00,2025-12-19T15:24:00-03:00,Rota Nacional,false
PED009017,CLI003739,2025-12-23T08:20:00-03:00,ECOMMERCE,,,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-24T18:00:00-03:00,,Eixo Cargo,false
PED009018,CLI001064,2025-12-25T17:07:00-03:00,ECOMMERCE,,,CONCLUÍDO,86.55,9.83,1.44,6.67,14.58,2.75,0.0,5.65,2025-12-26T18:00:00-03:00,2025-12-26T17:13:00-03:00,Expresso Interior,false
PED009019,CLI000964,2025-12-09T15:34:00-03:00,ECOMMERCE,,,CONCLUÍDO,188.46,8.8,1.62,4.24,15.66,6.83,0.0,13.35,2025-12-10T18:00:00-03:00,2025-12-10T10:09:00-03:00,Rota Nacional,false
PED009020,CLI000505,2025-12-22T19:01:00-03:00,ECOMMERCE,SEA-202512,,CONCLUÍDO,204.18,16.32,0.63,10.43,22.07,7.7,0.0,14.04,2025-12-23T18:00:00-03:00,2025-12-24T16:28:00-03:00,Rota Nacional,false
PED009021,CLI003602,2025-12-12T13:47:00-03:00,ECOMMERCE,SEA-202512,,CONCLUÍDO,601.95,65.46,1.59,1.83,18.67,12.76,0.0,40.12,2025-12-15T18:00:00-03:00,2025-12-15T10:17:00-03:00,Rota Nacional,false
PED009022,CLI001274,2025-12-30T15:38:00-03:00,ECOMMERCE,SEA-202512,,CONCLUÍDO,88.8,7.67,0.02,7.93,19.44,2.72,0.0,6.08,2025-12-31T18:00:00-03:00,2025-12-31T08:51:00-03:00,Eixo Cargo,false
PED009023,CLI001085,2025-12-05T19:38:00-03:00,ECOMMERCE,,,CONCLUÍDO,411.05,25.44,1.11,1.25,16.71,13.91,0.0,28.84,2025-12-08T18:00:00-03:00,2025-12-08T07:32:00-03:00,Rápido Sul,false
PED009024,CLI001647,2025-12-19T19:44:00-03:00,ECOMMERCE,INF-202512,,CONCLUÍDO,87.12,5.8,1.23,16.66,32.07,2.12,0.0,6.01,2025-12-22T18:00:00-03:00,2025-12-22T15:57:00-03:00,Rota Nacional,false
PED009025,CLI001709,2025-12-08T11:34:00-03:00,ECOMMERCE,,,CONCLUÍDO,158.76,6.95,3.73,5.44,21.59,6.15,0.0,11.11,2025-12-09T18:00:00-03:00,2025-12-09T09:28:00-03:00,Rápido Sul,false
PED009026,CLI001884,2025-12-29T09:53:00-03:00,ECOMMERCE,,,CONCLUÍDO,91.19,7.26,1.87,6.37,19.66,2.79,0.0,6.15,2025-12-30T18:00:00-03:00,2025-12-30T15:55:00-03:00,Rota Nacional,false
PED009027,CLI000786,2025-12-30T13:31:00-03:00,ECOMMERCE,,,CONCLUÍDO,601.53,37.83,3.94,1.6,18.01,22.04,0.0,41.98,2025-12-31T18:00:00-03:00,2025-12-31T14:46:00-03:00,Rápido Sul,false
PED009028,CLI001843,2025-12-23T18:26:00-03:00,ECOMMERCE,,,CONCLUÍDO,747.27,73.32,17.33,2.12,19.68,20.87,0.0,49.25,2025-12-24T18:00:00-03:00,2025-12-24T08:47:00-03:00,Rota Nacional,false
PED009029,CLI002143,2025-12-22T11:12:00-03:00,ECOMMERCE,,,CONCLUÍDO,68.45,6.29,0.54,5.55,14.23,2.32,0.0,4.62,2025-12-23T18:00:00-03:00,2025-12-23T07:19:00-03:00,Eixo Cargo,false
PED009030,CLI002428,2025-12-26T14:05:00-03:00,ECOMMERCE,SEA-202512,,DEVOLVIDO_PARCIAL,485.43,36.03,5.8,2.76,28.18,17.11,0.0,33.27,2025-12-29T18:00:00-03:00,2025-12-29T08:24:00-03:00,Eixo Cargo,false
PED009031,CLI000899,2025-12-23T12:29:00-03:00,ECOMMERCE,,,CONCLUÍDO,62.47,3.25,0.56,5.91,21.82,1.76,0.0,4.4,2025-12-24T18:00:00-03:00,2025-12-24T09:40:00-03:00,Eixo Cargo,false
PED009032,CLI002902,2025-12-19T15:21:00-03:00,ECOMMERCE,,,CONCLUÍDO,163.34,13.44,2.22,16.06,30.5,5.83,0.0,11.08,2025-12-22T18:00:00-03:00,2025-12-22T07:16:00-03:00,Eixo Cargo,false
PED009033,CLI001616,2025-12-19T11:41:00-03:00,ECOMMERCE,,,CONCLUÍDO,326.38,20.26,4.41,0.88,17.67,12.62,0.0,22.63,2025-12-22T18:00:00-03:00,2025-12-22T08:19:00-03:00,Eixo Cargo,false
PED009034,CLI001916,2025-12-15T13:21:00-03:00,ECOMMERCE,,,CONCLUÍDO,638.53,69.8,15.34,1.88,17.69,22.57,0.0,41.5,2025-12-16T18:00:00-03:00,2025-12-16T10:50:00-03:00,Eixo Cargo,false
PED009035,CLI002642,2025-12-05T12:07:00-03:00,ECOMMERCE,,,DEVOLVIDO_PARCIAL,523.49,40.02,11.6,1.35,20.75,14.14,0.0,35.39,2025-12-08T18:00:00-03:00,2025-12-08T10:56:00-03:00,Expresso Interior,false
PED009036,CLI003357,2025-12-15T19:46:00-03:00,ECOMMERCE,,,CONCLUÍDO,138.06,10.9,0.4,6.78,14.49,4.69,0.0,9.51,2025-12-16T18:00:00-03:00,2025-12-16T10:59:00-03:00,Rápido Sul,false
PED009037,CLI004125,2025-12-25T14:49:00-03:00,ECOMMERCE,,,CONCLUÍDO,512.4,32.72,3.37,1.78,25.71,14.95,0.0,35.72,2025-12-26T18:00:00-03:00,2025-12-26T08:11:00-03:00,Rápido Sul,false
PED009038,CLI003958,2025-12-11T17:40:00-03:00,ECOMMERCE,SEA-202512,,CONCLUÍDO,292.02,28.34,2.79,7.55,25.17,9.42,0.0,19.57,2025-12-12T18:00:00-03:00,2025-12-12T16:21:00-03:00,Rápido Sul,false
PED009039,CLI000418,2025-12-23T15:05:00-03:00,ECOMMERCE,,,CONCLUÍDO,272.93,28.0,2.42,7.29,15.07,8.36,0.0,18.19,2025-12-24T18:00:00-03:00,2025-12-24T17:19:00-03:00,Rápido Sul,false
PED009040,CLI000699,2025-12-10T13:11:00-03:00,ECOMMERCE,SOC-202512,,CONCLUÍDO,319.09,22.74,3.82,7.72,16.84,7.88,0.0,21.94,2025-12-11T18:00:00-03:00,2025-12-11T08:47:00-03:00,Expresso Interior,false
PED009041,CLI003411,2025-12-19T08:03:00-03:00,ECOMMERCE,,,CONCLUÍDO,818.86,48.84,7.61,2.02,38.74,27.52,0.0,57.18,2025-12-22T18:00:00-03:00,2025-12-22T08:49:00-03:00,Expresso Interior,false
PED009042,CLI000497,2025-12-29T15:01:00-03:00,ECOMMERCE,SEA-202512,,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-30T18:00:00-03:00,,Eixo Cargo,false
PED009043,CLI001159,2025-12-22T16:03:00-03:00,ECOMMERCE,,,CONCLUÍDO,222.14,11.81,3.95,10.52,19.29,6.64,0.0,15.48,2025-12-23T18:00:00-03:00,2025-12-24T09:13:00-03:00,Eixo Cargo,false
PED009044,CLI000801,2025-12-12T17:58:00-03:00,ECOMMERCE,,,CONCLUÍDO,177.72,19.1,3.89,9.17,16.78,4.55,0.0,11.6,2025-12-15T18:00:00-03:00,2025-12-15T07:37:00-03:00,Eixo Cargo,false
PED009045,CLI000089,2025-12-11T09:33:00-03:00,ECOMMERCE,,,CONCLUÍDO,896.05,70.4,0.71,1.42,23.41,22.35,0.0,61.87,2025-12-12T18:00:00-03:00,2025-12-12T08:56:00-03:00,Rota Nacional,false
PED009046,CLI000454,2025-12-02T10:55:00-03:00,ECOMMERCE,,,CONCLUÍDO,94.7,5.42,1.0,6.79,14.58,3.02,0.0,6.62,2025-12-03T18:00:00-03:00,2025-12-03T07:26:00-03:00,Rota Nacional,false
PED009047,CLI002021,2025-12-22T09:20:00-03:00,ECOMMERCE,,,CONCLUÍDO,118.47,8.23,1.62,5.74,14.29,3.42,0.0,8.15,2025-12-23T18:00:00-03:00,2025-12-23T11:09:00-03:00,Rota Nacional,false
PED009048,CLI001485,2025-12-16T11:59:00-03:00,ECOMMERCE,,,CONCLUÍDO,293.46,16.79,1.46,7.57,15.87,8.98,0.0,20.64,2025-12-17T18:00:00-03:00,2025-12-17T10:39:00-03:00,Rota Nacional,false
PED009049,CLI000203,2025-12-02T12:33:00-03:00,ECOMMERCE,,,DEVOLVIDO_PARCIAL,246.42,21.21,5.43,22.19,49.9,7.25,0.0,16.48,2025-12-03T18:00:00-03:00,2025-12-03T11:27:00-03:00,Expresso Interior,false
PED009050,CLI003200,2025-12-11T19:30:00-03:00,ECOMMERCE,,,CONCLUÍDO,868.27,55.13,5.22,1.68,27.84,31.05,0.0,60.59,2025-12-12T18:00:00-03:00,2025-12-12T15:10:00-03:00,Expresso Interior,false
PED009051,CLI001160,2025-12-16T14:57:00-03:00,ECOMMERCE,,,CONCLUÍDO,79.9,6.07,1.59,7.9,21.93,1.75,0.0,5.42,2025-12-17T18:00:00-03:00,2025-12-17T10:27:00-03:00,Expresso Interior,false
PED009052,CLI000035,2025-12-31T11:23:00-03:00,ECOMMERCE,,,CONCLUÍDO,448.81,42.99,4.13,1.25,22.42,11.27,0.0,30.13,2026-01-01T18:00:00-03:00,2026-01-02T10:42:00-03:00,Eixo Cargo,false
PED009053,CLI000915,2025-12-25T19:15:00-03:00,ECOMMERCE,SEA-202512,,CONCLUÍDO,307.81,33.61,5.88,10.95,23.95,10.37,0.0,20.12,2025-12-26T18:00:00-03:00,2025-12-26T08:54:00-03:00,Rota Nacional,false
PED009054,CLI004096,2025-12-22T11:36:00-03:00,ECOMMERCE,SEA-202512,,CONCLUÍDO,425.33,37.4,3.78,1.74,17.65,13.51,0.0,28.81,2025-12-23T18:00:00-03:00,2025-12-23T10:22:00-03:00,Rápido Sul,false
PED009055,CLI000566,2025-12-22T17:43:00-03:00,ECOMMERCE,,,CONCLUÍDO,859.94,76.47,3.89,1.96,21.53,18.1,0.0,58.47,2025-12-23T18:00:00-03:00,2025-12-23T07:30:00-03:00,Eixo Cargo,false
PED009056,CLI002998,2025-12-23T14:21:00-03:00,ECOMMERCE,SEA-202512,,CONCLUÍDO,452.4,24.82,6.58,1.35,14.86,15.29,0.0,31.58,2025-12-24T18:00:00-03:00,2025-12-24T12:13:00-03:00,Rota Nacional,false
PED009057,CLI004144,2025-12-17T08:29:00-03:00,ECOMMERCE,,,CONCLUÍDO,115.22,10.47,1.61,10.5,27.62,2.7,0.0,7.74,2025-12-18T18:00:00-03:00,2025-12-22T11:30:00-03:00,Expresso Interior,false
PED009058,CLI003874,2025-12-29T08:11:00-03:00,ECOMMERCE,,,CONCLUÍDO,103.88,9.64,0.77,9.89,34.24,3.45,0.0,7.01,2025-12-30T18:00:00-03:00,2025-12-31T08:41:00-03:00,Rota Nacional,false
PED009059,CLI001730,2025-12-29T11:56:00-03:00,ECOMMERCE,,,CONCLUÍDO,356.62,25.48,0.4,2.05,21.2,11.98,0.0,24.81,2025-12-30T18:00:00-03:00,2025-12-30T11:20:00-03:00,Expresso Interior,false
PED009060,CLI003152,2025-12-29T11:54:00-03:00,ECOMMERCE,,,CONCLUÍDO,383.82,35.08,5.47,2.36,23.44,8.89,0.0,25.75,2025-12-30T18:00:00-03:00,2025-12-31T12:06:00-03:00,Rápido Sul,false
PED009061,CLI003683,2025-12-16T13:57:00-03:00,ECOMMERCE,,,CONCLUÍDO,138.83,11.66,1.91,9.15,19.82,4.41,0.0,9.39,2025-12-17T18:00:00-03:00,2025-12-17T14:22:00-03:00,Rápido Sul,false
PED009062,CLI003494,2025-12-26T09:57:00-03:00,ECOMMERCE,,,CONCLUÍDO,240.14,18.84,5.21,9.17,19.8,7.03,0.0,16.21,2025-12-29T18:00:00-03:00,2025-12-31T14:51:00-03:00,Rota Nacional,false
PED009063,CLI004147,2025-12-26T08:35:00-03:00,ECOMMERCE,,,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-29T18:00:00-03:00,,Expresso Interior,false
PED009064,CLI000548,2025-12-15T16:06:00-03:00,ECOMMERCE,SEA-202512,,CONCLUÍDO,93.17,8.26,0.05,8.67,18.47,2.95,0.0,6.36,2025-12-16T18:00:00-03:00,2025-12-16T08:32:00-03:00,Eixo Cargo,false
PED009065,CLI001015,2025-12-10T12:56:00-03:00,ECOMMERCE,INF-202512,,CONCLUÍDO,433.2,38.25,0.0,0.93,17.02,9.4,0.0,29.62,2025-12-11T18:00:00-03:00,2025-12-11T13:21:00-03:00,Rápido Sul,false
PED009066,CLI001298,2025-12-01T10:34:00-03:00,ECOMMERCE,SEA-202512,,CONCLUÍDO,86.75,3.84,0.66,5.17,14.58,3.4,0.0,6.17,2025-12-02T18:00:00-03:00,2025-12-02T14:04:00-03:00,Rápido Sul,false
PED009067,CLI000615,2025-12-19T11:05:00-03:00,ECOMMERCE,SOC-202512,,CONCLUÍDO,321.68,33.27,0.18,12.23,24.41,9.71,0.0,21.62,2025-12-22T18:00:00-03:00,2025-12-22T14:37:00-03:00,Expresso Interior,false
PED009068,CLI002495,2025-12-24T14:34:00-03:00,ECOMMERCE,,,CONCLUÍDO,396.42,24.17,8.19,1.74,26.5,10.03,0.0,27.3,2025-12-25T18:00:00-03:00,2025-12-25T10:29:00-03:00,Rápido Sul,false
PED009069,CLI000592,2025-12-19T14:04:00-03:00,ECOMMERCE,SOC-202512,,CONCLUÍDO,252.44,16.45,3.65,15.16,31.16,5.93,0.0,17.43,2025-12-22T18:00:00-03:00,2025-12-22T11:59:00-03:00,Eixo Cargo,false
PED009070,CLI000477,2025-12-24T14:19:00-03:00,ECOMMERCE,,,CONCLUÍDO,363.97,16.87,8.06,2.53,23.94,11.44,0.0,25.43,2025-12-25T18:00:00-03:00,2025-12-25T14:29:00-03:00,Eixo Cargo,false
PED009071,CLI003481,2025-12-25T16:56:00-03:00,ECOMMERCE,,,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-26T18:00:00-03:00,,Expresso Interior,false
PED009072,CLI000343,2025-12-18T18:43:00-03:00,ECOMMERCE,SEA-202512,,CONCLUÍDO,207.68,21.31,1.52,7.21,16.29,5.01,0.0,13.86,2025-12-19T18:00:00-03:00,2025-12-19T10:47:00-03:00,Rápido Sul,false
PED009073,CLI000837,2025-12-26T19:30:00-03:00,ECOMMERCE,SEA-202512,,CONCLUÍDO,301.12,16.87,4.61,4.69,16.45,9.84,0.0,20.97,2025-12-29T18:00:00-03:00,2025-12-30T16:22:00-03:00,Expresso Interior,false
PED009074,CLI000684,2025-12-04T14:59:00-03:00,ECOMMERCE,,,CONCLUÍDO,1150.75,119.12,27.92,2.08,23.75,39.71,0.0,75.28,2025-12-05T18:00:00-03:00,2025-12-05T11:40:00-03:00,Expresso Interior,false
PED009075,CLI002167,2025-12-18T11:24:00-03:00,ECOMMERCE,,,CONCLUÍDO,472.74,38.24,2.93,1.98,37.41,12.35,0.0,32.37,2025-12-19T18:00:00-03:00,2025-12-19T07:26:00-03:00,Eixo Cargo,false
PED009076,CLI003648,2025-12-30T08:15:00-03:00,ECOMMERCE,,,CONCLUÍDO,227.37,9.78,3.73,8.5,16.22,7.73,0.0,16.04,2025-12-31T18:00:00-03:00,2025-12-31T11:25:00-03:00,Expresso Interior,false
PED009077,CLI002369,2025-12-31T13:23:00-03:00,ECOMMERCE,,,CONCLUÍDO,231.49,14.03,2.77,8.07,15.46,7.46,0.0,16.1,2026-01-01T18:00:00-03:00,2026-01-02T08:04:00-03:00,Rápido Sul,false
PED009078,CLI003221,2025-12-18T18:05:00-03:00,ECOMMERCE,,,CONCLUÍDO,262.33,12.87,0.93,7.65,16.32,9.46,0.0,18.64,2025-12-19T18:00:00-03:00,2025-12-19T09:58:00-03:00,Rota Nacional,false
PED009079,CLI002152,2025-12-10T15:10:00-03:00,ECOMMERCE,SEA-202512,,CONCLUÍDO,418.08,42.65,7.68,1.4,17.35,8.81,0.0,27.58,2025-12-11T18:00:00-03:00,2025-12-11T11:27:00-03:00,Rápido Sul,false
PED009080,CLI000255,2025-12-16T13:16:00-03:00,ECOMMERCE,SEA-202512,,CONCLUÍDO,732.89,52.24,17.05,1.48,18.16,17.9,0.0,49.77,2025-12-17T18:00:00-03:00,2025-12-17T10:37:00-03:00,Rota Nacional,false
PED009081,CLI000024,2025-12-15T08:02:00-03:00,ECOMMERCE,,,CONCLUÍDO,103.27,9.2,1.95,8.16,20.31,2.25,0.0,6.91,2025-12-16T18:00:00-03:00,2025-12-16T13:58:00-03:00,Expresso Interior,false
PED009082,CLI003757,2025-12-26T17:21:00-03:00,ECOMMERCE,,,CONCLUÍDO,1002.06,48.12,15.89,2.25,23.31,22.05,0.0,70.35,2025-12-29T18:00:00-03:00,2025-12-30T11:30:00-03:00,Expresso Interior,false
PED009083,CLI002615,2025-12-23T10:56:00-03:00,ECOMMERCE,SOC-202512,,CONCLUÍDO,293.9,15.51,2.43,6.97,15.61,11.25,0.0,20.7,2025-12-24T18:00:00-03:00,2025-12-24T14:00:00-03:00,Expresso Interior,false
PED009084,CLI002190,2025-12-25T12:35:00-03:00,ECOMMERCE,,,CONCLUÍDO,709.5,47.62,9.31,1.63,18.7,18.02,0.0,48.94,2025-12-26T18:00:00-03:00,2025-12-26T14:10:00-03:00,Eixo Cargo,false
PED009085,CLI000428,2025-12-24T09:59:00-03:00,ECOMMERCE,,,CONCLUÍDO,818.81,62.9,8.47,1.66,26.81,19.84,0.0,56.06,2025-12-25T18:00:00-03:00,2025-12-25T09:33:00-03:00,Expresso Interior,false
