pedido_id,produto_id,quantidade,preco_unitario_bruto,desconto_item,custo_unitario_historico,quantidade_cancelada
PED008347,PRD0024,2,99.04,28.6,50.37,0
PED008347,PRD0018,1,93.67,10.19,51.33,0
PED008347,PRD0003,1,153.0,21.22,81.15,0
PED008347,PRD0039,1,127.6,12.28,69.16,0
PED008348,PRD0083,1,87.4,15.03,41.47,0
PED008348,PRD0004,1,132.68,18.16,72.97,0
PED008349,PRD0140,2,55.96,22.16,32.88,0
PED008350,PRD0024,1,97.79,16.43,51.69,0
PED008350,PRD0089,1,91.2,12.67,42.87,0
PED008350,PRD0008,2,169.31,50.99,93.5,0
PED008351,PRD0010,1,121.81,19.41,68.91,0
PED008352,PRD0001,1,94.03,16.32,52.09,0
PED008352,PRD0162,1,17.11,3.01,,0
PED008353,PRD0021,1,107.76,14.48,64.81,0
PED008354,PRD0009,1,148.13,19.86,87.79,0
PED008354,PRD0010,1,117.25,17.19,68.68,0
PED008355,PRD0026,1,140.63,15.26,81.78,0
PED008355,PRD0004,1,144.9,15.16,75.66,0
PED008356,PRD0001,1,89.24,12.31,53.39,0
PED008357,PRD0002,2,116.46,36.22,63.1,0
PED008357,PRD0005,1,148.67,16.34,85.12,0
PED008357,PRD0006,1,143.59,18.48,70.55,0
PED008358,PRD0079,1,98.77,17.35,40.87,0
PED008359,PRD0006,1,145.74,18.01,73.24,0
PED008360,PRD0001,1,94.75,15.13,50.61,0
PED008360,PRD0007,1,110.16,13.22,53.92,0
PED008361,PRD0001,2,95.75,25.68,51.65,0
PED008361,PRD0005,1,151.08,21.15,84.62,0
PED008361,PRD0003,2,160.64,45.4,84.75,0
PED008362,PRD0072,1,156.71,16.07,89.29,0
PED008363,PRD0001,2,98.62,18.34,52.39,0
PED008363,PRD0009,1,164.8,15.48,85.67,0
PED008364,PRD0001,1,93.3,9.27,52.12,0
PED008364,PRD0008,1,168.91,16.26,99.15,0
PED008365,PRD0024,1,98.62,13.77,53.17,0
PED008365,PRD0118,6,50.46,42.74,27.95,0
PED008365,PRD0003,2,156.73,49.36,83.16,0
PED008366,PRD0062,1,107.57,7.35,62.35,0
PED008366,PRD0041,1,190.53,14.37,98.86,0
PED008367,PRD0096,1,54.6,7.43,24.94,0
PED008367,PRD0098,3,84.8,46.59,34.64,0
PED008367,PRD0001,1,95.91,17.31,52.6,0
PED008368,PRD0001,1,95.54,13.95,50.94,0
PED008368,PRD0006,4,131.18,68.7,70.8,0
PED008369,PRD0031,5,162.78,96.27,87.75,0
PED008369,PRD0001,1,96.09,12.59,49.92,0
PED008369,PRD0005,1,159.39,17.32,86.27,0
PED008370,PRD0020,1,112.46,13.38,63.59,0
PED008370,PRD0001,1,93.96,7.67,50.45,0
PED008371,PRD0063,1,154.81,19.59,84.15,0
PED008371,PRD0026,1,155.26,20.39,80.84,0
PED008371,PRD0004,1,136.31,14.92,75.96,0
PED008372,PRD0064,1,71.99,7.34,45.05,0
PED008372,PRD0001,3,93.2,37.12,53.26,0
PED008372,PRD0005,1,162.52,22.37,87.57,0
PED008372,PRD0004,1,148.07,19.06,77.4,0
PED008373,PRD0001,1,92.99,7.61,50.57,0
PED008373,PRD0013,1,186.56,18.55,99.18,0
PED008373,PRD0084,3,62.52,18.79,26.59,0
PED008374,PRD0052,1,130.44,15.46,67.23,0
PED008374,PRD0106,6,63.61,38.16,30.03,0
PED008374,PRD0009,1,163.86,15.75,85.77,0
PED008374,PRD0012,1,194.39,17.56,95.31,0
PED008375,PRD0135,1,0.0,0.0,0.0,1
PED008375,PRD0012,1,0.0,0.0,0.0,1
PED008376,PRD0030,1,147.11,20.26,86.68,0
PED008376,PRD0001,1,97.72,11.58,49.71,0
PED008376,PRD0018,5,84.92,51.84,51.88,0
PED008376,PRD0005,1,161.41,26.84,85.94,0
PED008377,PRD0028,1,173.09,22.54,89.1,0
PED008377,PRD0004,1,134.63,14.92,74.77,0
PED008377,PRD0006,3,146.02,44.26,70.49,0
PED008378,PRD0001,1,95.62,14.52,50.79,0
PED008378,PRD0155,1,23.87,3.77,12.43,0
PED008379,PRD0074,1,101.67,9.79,56.08,0
PED008380,PRD0034,1,180.67,25.05,109.82,0
PED008380,PRD0001,1,85.68,9.99,51.13,0
PED008380,PRD0017,1,219.97,22.84,107.36,0
PED008380,PRD0006,1,134.83,13.71,73.33,0
PED008381,PRD0046,1,90.4,9.53,56.66,0
PED008381,PRD0033,1,204.87,27.22,114.29,0
PED008381,PRD0007,3,107.33,32.7,55.32,0
PED008382,PRD0001,1,97.02,16.36,50.92,0
PED008382,PRD0015,1,186.26,32.52,105.82,0
PED008382,PRD0073,1,105.66,18.29,58.18,0
PED008383,PRD0001,1,95.85,14.16,50.99,0
PED008384,PRD0037,1,158.47,20.56,94.66,0
PED008384,PRD0014,1,133.62,11.72,72.75,0
PED008384,PRD0004,1,135.79,16.75,77.64,0
PED008385,PRD0003,1,142.62,16.99,81.96,0
PED008386,PRD0001,1,95.12,10.67,50.13,0
PED008386,PRD0003,4,149.97,76.21,86.75,0
PED008387,PRD0013,1,177.05,20.69,98.93,0
PED008387,PRD0030,1,147.96,21.25,88.61,0
PED008388,PRD0018,1,91.79,12.85,49.14,0
PED008389,PRD0053,1,129.82,20.7,66.08,0
PED008389,PRD0001,2,92.82,27.41,50.06,0
PED008390,PRD0020,1,119.53,14.83,64.25,0
PED008390,PRD0064,1,73.21,8.23,44.37,0
PED008390,PRD0009,1,144.36,19.93,83.69,0
PED008390,PRD0040,1,210.08,33.19,114.83,0
PED008391,PRD0010,3,127.97,50.26,70.41,0
PED008391,PRD0122,1,72.72,10.13,40.44,0
PED008391,PRD0012,1,190.15,29.85,94.97,0
PED008392,PRD0021,2,113.29,36.4,62.81,0
PED008392,PRD0055,1,71.92,13.33,38.74,0
PED008392,PRD0001,1,94.04,13.1,49.52,0
PED008393,PRD0150,4,20.0,11.46,11.62,0
PED008393,PRD0010,1,131.81,20.56,68.61,0
PED008393,PRD0066,3,136.14,72.13,70.72,0
PED008393,PRD0153,1,21.99,2.84,12.45,0
PED008394,PRD0021,1,119.75,13.54,63.11,0
PED008394,PRD0081,1,77.97,10.01,38.47,0
PED008394,PRD0006,1,134.58,13.04,69.79,0
PED008395,PRD0024,1,101.29,14.89,51.7,0
PED008395,PRD0014,1,136.53,25.8,72.29,0
PED008396,PRD0046,1,98.18,16.61,55.94,0
PED008396,PRD0004,1,147.26,25.97,75.57,0
PED008396,PRD0007,1,99.52,16.24,53.73,0
PED008397,PRD0015,2,181.43,48.52,105.24,0
PED008397,PRD0004,1,143.13,23.88,76.72,0
PED008397,PRD0006,1,134.74,19.51,71.69,0
PED008398,PRD0001,1,86.96,11.7,51.88,0
PED008398,PRD0009,2,164.48,41.47,85.81,0
PED008398,PRD0007,1,106.83,11.58,53.92,0
PED008399,PRD0006,1,138.35,17.89,73.11,0
PED008400,PRD0034,1,181.01,19.73,110.77,0
PED008400,PRD0038,1,217.18,20.95,122.19,0
PED008401,PRD0002,1,116.02,13.39,65.29,0
PED008402,PRD0055,1,76.3,6.28,40.16,0
PED008402,PRD0002,2,129.49,21.14,66.47,0
PED008402,PRD0010,1,118.39,11.98,70.58,0
PED008402,PRD0143,1,23.82,2.1,13.48,0
PED008403,PRD0084,1,69.13,10.33,27.73,0
PED008403,PRD0033,1,189.17,31.82,115.41,0
PED008403,PRD0088,1,54.96,8.48,25.32,0
PED008403,PRD0044,6,81.59,70.82,41.96,0
PED008404,PRD0007,1,98.1,14.8,54.82,0
PED008405,PRD0001,1,90.65,11.86,,0
PED008405,PRD0073,4,105.39,52.61,58.8,0
PED008406,PRD0009,1,153.45,22.71,87.25,0
PED008406,PRD0077,1,83.44,10.95,51.32,0
PED008406,PRD0134,1,39.97,5.32,21.92,0
PED008407,PRD0125,5,63.66,38.86,34.58,0
PED008407,PRD0006,1,138.15,11.63,73.13,0
PED008408,PRD0015,3,199.54,81.11,104.31,0
PED008409,PRD0031,1,165.66,24.69,87.61,0
PED008409,PRD0056,1,119.05,15.95,64.18,0
PED008410,PRD0021,1,108.0,13.44,61.75,0
PED008410,PRD0009,1,163.37,25.51,82.52,0
PED008410,PRD0030,1,161.32,24.16,85.44,0
PED008411,PRD0063,3,146.18,55.11,,0
PED008411,PRD0046,1,101.25,17.68,56.14,0
PED008411,PRD0002,1,114.55,20.28,64.97,0
PED008411,PRD0144,1,19.13,3.61,10.51,0
PED008412,PRD0025,2,133.05,31.51,72.17,0
PED008412,PRD0013,1,170.97,15.96,98.9,0
PED008412,PRD0070,1,142.46,13.27,74.78,0
PED008412,PRD0006,1,135.59,16.14,71.01,0
PED008413,PRD0011,1,117.04,15.06,57.21,0
PED008413,PRD0002,1,116.22,18.24,66.59,0
PED008413,PRD0089,3,87.34,28.65,43.56,0
PED008414,PRD0007,2,109.3,20.5,53.22,0
PED008415,PRD0003,1,158.52,19.55,87.34,0
PED008415,PRD0117,1,68.93,9.02,39.84,0
PED008415,PRD0012,1,202.92,25.46,95.59,0
PED008415,PRD0004,2,143.51,35.87,77.63,0
PED008415,PRD0043,1,85.87,10.85,47.18,0
PED008416,PRD0002,1,127.81,11.27,63.09,0
PED008416,PRD0019,1,184.35,13.77,98.31,0
PED008416,PRD0027,1,192.57,19.69,112.96,0
PED008417,PRD0002,1,119.12,13.88,66.91,0
PED008417,PRD0009,1,146.08,19.28,86.42,0
PED008417,PRD0004,1,133.91,16.83,77.82,0
PED008418,PRD0062,1,0.0,0.0,0.0,1
PED008419,PRD0023,4,210.36,97.96,119.84,0
PED008419,PRD0008,1,181.62,23.64,93.96,0
PED008419,PRD0017,1,215.03,26.74,111.28,0
PED008420,PRD0011,1,108.53,16.54,56.27,0
PED008420,PRD0017,1,214.22,29.8,110.27,0
PED008420,PRD0003,1,155.11,24.61,81.27,0
PED008421,PRD0100,1,70.75,6.69,29.71,0
PED008421,PRD0037,1,168.6,20.29,89.88,0
PED008422,PRD0016,4,135.66,71.34,74.64,0
PED008422,PRD0033,1,202.05,26.53,116.46,0
PED008422,PRD0003,1,159.95,19.57,82.9,0
PED008423,PRD0081,1,84.33,10.11,36.9,0
PED008424,PRD0001,1,93.59,18.69,50.53,0
PED008424,PRD0008,1,181.26,35.89,97.17,0
PED008424,PRD0003,2,145.33,38.05,82.83,0
PED008425,PRD0064,1,80.57,11.56,43.85,0
PED008426,PRD0002,1,125.69,18.71,65.34,0
PED008426,PRD0006,1,143.26,16.39,71.13,0
PED008427,PRD0020,1,122.72,12.4,66.21,0
PED008427,PRD0001,1,90.94,6.31,51.05,0
PED008427,PRD0110,1,73.86,5.61,32.23,0
PED008428,PRD0148,1,11.51,1.51,6.22,0
PED008429,PRD0002,1,124.2,17.57,63.76,0
PED008429,PRD0174,1,18.33,2.77,11.96,0
PED008429,PRD0003,1,160.27,27.89,85.01,0
PED008430,PRD0010,1,129.35,21.13,69.49,0
PED008430,PRD0004,3,148.37,89.75,74.02,0
PED008431,PRD0017,1,199.14,21.33,106.0,0
PED008432,PRD0001,1,88.06,10.7,50.21,0
PED008432,PRD0095,1,45.47,7.21,20.66,0
PED008433,PRD0021,1,118.15,13.96,63.29,0
PED008433,PRD0018,1,90.27,12.24,53.06,0
PED008434,PRD0003,1,149.61,15.91,84.2,0
PED008435,PRD0002,1,128.1,11.88,62.83,0
PED008436,PRD0049,3,76.96,27.6,42.95,0
PED008436,PRD0166,1,19.51,2.86,11.76,0
PED008436,PRD0065,1,145.54,22.52,77.32,0
PED008436,PRD0004,3,142.7,55.35,76.13,0
PED008437,PRD0119,1,51.87,5.11,31.1,0
PED008437,PRD0050,1,156.91,17.8,91.61,0
PED008437,PRD0005,1,153.93,19.12,84.58,0
PED008438,PRD0005,1,150.8,32.98,86.17,0
PED008439,PRD0002,1,131.39,18.09,66.8,0
PED008439,PRD0165,1,19.62,2.89,10.66,0
PED008440,PRD0019,2,185.51,49.12,100.59,0
PED008441,PRD0092,1,61.85,7.79,29.43,0
PED008442,PRD0003,1,0.0,0.0,0.0,1
PED008442,PRD0012,1,0.0,0.0,0.0,1
PED008443,PRD0001,1,88.59,8.58,51.48,0
PED008443,PRD0040,1,223.99,30.72,119.18,0
PED008444,PRD0084,2,63.25,24.08,28.0,0
PED008444,PRD0070,1,138.15,17.9,72.47,0
PED008445,PRD0005,1,163.58,17.27,86.48,0
PED008446,PRD0093,1,77.39,10.26,32.89,0
PED008446,PRD0015,1,201.4,24.5,104.53,0
PED008446,PRD0083,2,95.85,25.36,41.22,0
PED008447,PRD0016,1,135.73,25.9,73.97,0
PED008447,PRD0013,1,175.16,31.88,97.66,0
PED008447,PRD0078,1,150.9,25.83,83.1,0
PED008447,PRD0007,1,108.89,15.41,53.57,0
PED008448,PRD0016,4,141.7,73.42,76.63,0
PED008449,PRD0034,2,181.3,56.03,114.43,0
PED008450,PRD0040,1,213.14,23.36,120.91,0
PED008450,PRD0003,1,152.95,15.89,81.45,0
PED008450,PRD0006,1,147.61,11.3,71.25,0
PED008451,PRD0007,1,103.09,18.87,54.1,0
PED008452,PRD0001,1,95.24,16.59,52.11,0
PED008453,PRD0016,1,139.83,18.27,76.99,0
PED008453,PRD0019,1,207.36,31.75,100.05,0
PED008453,PRD0042,1,196.54,26.24,118.37,0
PED008454,PRD0027,1,215.19,31.13,116.67,0
PED008454,PRD0007,1,99.86,11.68,53.67,0
PED008455,PRD0002,1,124.49,21.47,64.92,0
PED008455,PRD0001,1,95.73,13.84,51.4,0
PED008456,PRD0006,2,132.99,46.45,75.09,0
PED008456,PRD0025,2,129.2,33.01,74.37,0
PED008456,PRD0005,4,148.43,75.87,86.28,0
PED008456,PRD0003,4,145.16,73.01,84.45,0
PED008457,PRD0009,1,146.6,16.61,87.72,0
PED008457,PRD0003,1,163.96,13.23,83.98,0
PED008458,PRD0001,1,94.79,16.85,50.4,0
PED008458,PRD0030,1,162.14,24.19,87.36,0
PED008459,PRD0002,1,121.73,21.55,66.99,0
PED008459,PRD0001,1,93.1,14.07,51.22,0
PED008459,PRD0041,1,181.82,29.56,99.99,0
PED008460,PRD0052,1,123.52,12.26,67.2,0
PED008460,PRD0140,2,55.04,12.06,33.25,0
PED008461,PRD0032,1,120.47,19.85,67.84,0
PED008462,PRD0002,1,121.74,14.1,63.99,0
PED008462,PRD0001,4,87.25,48.13,52.76,0
PED008462,PRD0134,1,37.66,4.41,22.19,0
PED008463,PRD0031,1,175.64,16.55,90.05,0
PED008463,PRD0025,4,138.39,64.24,70.91,0
PED008463,PRD0014,2,141.96,31.85,71.63,0
PED008463,PRD0012,1,191.39,26.06,98.05,0
PED008464,PRD0001,2,97.99,31.18,51.61,0
PED008464,PRD0015,1,185.55,31.43,107.1,0
PED008464,PRD0004,1,132.05,18.72,76.45,0
PED008465,PRD0172,1,19.59,3.6,11.87,0
PED008465,PRD0013,1,184.99,28.46,98.61,0
PED008465,PRD0006,2,145.2,37.89,70.91,0
PED008466,PRD0002,1,0.0,0.0,0.0,1
PED008466,PRD0078,1,0.0,0.0,0.0,1
PED008467,PRD0011,1,110.48,9.75,55.67,0
PED008467,PRD0001,1,94.64,10.02,50.35,0
PED008467,PRD0042,1,185.49,21.69,117.1,0
PED008468,PRD0001,1,95.69,8.73,52.48,0
PED008468,PRD0049,1,75.13,6.86,43.68,0
PED008469,PRD0002,1,125.84,17.04,65.07,0
PED008469,PRD0004,1,130.01,20.65,73.53,0
PED008470,PRD0010,1,131.77,15.65,71.27,0
PED008471,PRD0012,1,180.52,27.31,97.16,0
PED008472,PRD0003,1,145.97,14.89,84.27,0
PED008473,PRD0009,1,150.43,22.04,84.01,0
PED008474,PRD0040,1,205.73,33.75,116.94,0
PED008475,PRD0046,1,98.54,6.9,55.15,0
PED008475,PRD0064,1,71.5,6.47,45.66,0
PED008475,PRD0010,1,128.62,11.53,72.3,0
PED008475,PRD0078,1,146.01,11.77,83.72,0
PED008476,PRD0023,1,221.24,28.81,118.3,0
PED008476,PRD0003,5,148.28,83.6,83.34,0
PED008477,PRD0001,2,93.03,34.57,50.67,0
PED008478,PRD0080,1,50.03,4.55,21.97,0
PED008479,PRD0085,1,65.57,7.6,26.8,0
PED008479,PRD0009,1,154.41,16.22,84.15,0
PED008479,PRD0015,1,192.05,27.55,103.64,0
PED008480,PRD0002,1,117.44,15.96,65.78,0
PED008480,PRD0007,1,103.52,13.63,53.15,0
PED008481,PRD0018,1,93.72,13.58,51.76,0
PED008481,PRD0123,1,52.97,7.37,,0
PED008481,PRD0012,1,178.6,23.26,92.87,0
PED008482,PRD0004,3,131.64,36.74,74.58,0
PED008482,PRD0003,1,147.91,17.63,84.98,0
PED008483,PRD0060,1,78.54,7.08,46.35,0
PED008483,PRD0083,1,92.59,8.12,41.26,0
PED008484,PRD0093,1,81.05,15.1,32.35,0
PED008484,PRD0009,1,159.0,23.69,86.51,0
PED008484,PRD0012,1,183.17,23.04,95.36,0
PED008485,PRD0011,1,106.52,16.75,54.98,0
PED008485,PRD0149,2,25.95,8.31,14.57,0
PED008485,PRD0008,1,173.5,36.14,92.32,0
PED008486,PRD0021,1,107.65,13.41,60.78,0
PED008486,PRD0001,1,88.89,8.56,50.64,0
PED008486,PRD0014,2,137.63,26.11,69.85,0
PED008487,PRD0077,1,92.36,14.87,51.71,0
PED008488,PRD0030,1,146.66,22.53,86.01,0
PED008488,PRD0003,1,152.97,28.02,83.05,0
PED008488,PRD0010,1,123.41,21.25,67.75,0
PED008488,PRD0006,1,132.83,25.91,72.64,0
PED008488,PRD0061,2,122.5,44.33,63.91,0
PED008488,PRD0004,1,140.9,19.83,75.05,0
PED008489,PRD0001,1,92.05,11.08,48.55,0
PED008490,PRD0016,1,144.4,27.4,75.41,0
PED008490,PRD0001,1,94.22,17.3,52.56,0
PED008490,PRD0075,1,153.35,26.25,78.9,0
PED008491,PRD0028,1,162.68,22.19,89.86,0
PED008491,PRD0002,1,129.49,16.3,65.01,0
PED008491,PRD0001,3,89.82,38.44,49.98,0
PED008492,PRD0001,3,85.93,36.53,51.26,0
PED008492,PRD0032,1,132.94,12.98,66.22,0
PED008492,PRD0003,1,159.31,22.96,80.65,0
PED008493,PRD0001,1,91.65,9.55,51.43,0
PED008493,PRD0014,1,128.58,16.69,70.61,0
PED008494,PRD0024,3,94.11,63.18,51.9,0
PED008494,PRD0007,1,103.3,23.79,55.15,0
PED008495,PRD0011,1,114.37,13.35,56.91,0
PED008495,PRD0009,1,162.19,26.74,84.44,0
PED008495,PRD0008,1,174.95,24.63,96.84,0
PED008496,PRD0006,1,138.7,16.56,69.41,0
PED008497,PRD0035,1,162.69,26.67,94.2,0
PED008497,PRD0009,1,164.92,30.09,87.48,0
PED008498,PRD0141,2,19.64,4.7,11.46,0
PED008498,PRD0011,1,107.93,13.93,57.61,0
PED008498,PRD0079,4,95.39,44.77,41.27,0
PED008499,PRD0028,1,156.22,33.63,90.37,0
PED008499,PRD0005,1,159.39,24.33,83.63,0
PED008499,PRD0006,1,146.43,28.05,69.86,0
PED008500,PRD0001,1,95.38,14.75,51.36,0
PED008500,PRD0027,1,199.29,31.44,110.93,0
PED008501,PRD0017,1,199.74,23.41,112.01,0
PED008502,PRD0022,2,105.64,33.31,60.7,0
PED008502,PRD0041,1,188.2,31.1,98.33,0
PED008502,PRD0029,1,144.85,20.6,80.3,0
PED008503,PRD0002,2,123.27,22.39,63.89,0
PED008503,PRD0020,1,115.73,13.68,66.27,0
PED008503,PRD0001,1,88.08,10.71,49.12,0
PED008504,PRD0001,1,92.17,11.14,51.49,0
PED008505,PRD0039,1,135.22,20.08,69.29,0
PED008505,PRD0002,1,129.39,16.69,64.82,0
PED008505,PRD0004,1,147.6,21.03,76.65,0
PED008506,PRD0032,2,123.32,32.65,67.68,0
PED008507,PRD0066,2,133.67,33.14,72.44,0
PED008507,PRD0070,1,144.29,18.79,73.39,0
PED008507,PRD0006,1,149.16,18.51,75.04,0
PED008508,PRD0002,1,119.14,13.98,67.31,0
PED008508,PRD0030,1,167.31,14.76,90.61,0
PED008508,PRD0137,1,42.88,4.79,26.22,0
PED008508,PRD0003,1,152.96,13.87,86.52,0
PED008509,PRD0055,1,73.51,11.68,38.73,0
PED008509,PRD0080,3,54.7,17.72,22.32,0
PED008509,PRD0005,1,156.68,19.92,85.78,0
PED008509,PRD0068,1,86.55,13.89,50.1,0
PED008510,PRD0001,1,95.5,8.65,52.45,0
PED008510,PRD0005,4,155.01,53.77,85.49,0
PED008510,PRD0029,1,154.13,12.69,80.96,0
PED008511,PRD0003,1,154.69,24.43,82.33,0
PED008512,PRD0028,1,165.62,33.02,85.86,0
PED008512,PRD0002,1,114.68,20.22,62.64,0
PED008513,PRD0086,1,77.53,8.42,35.52,0
PED008513,PRD0020,1,111.47,14.83,67.23,0
PED008513,PRD0001,3,98.48,34.3,51.81,0
PED008513,PRD0012,2,186.54,44.06,96.0,0
PED008514,PRD0001,1,86.24,9.7,49.41,0
PED008514,PRD0014,1,135.54,19.87,69.13,0
PED008515,PRD0093,1,74.73,11.2,33.01,0
PED008515,PRD0112,1,71.21,10.36,43.46,0
PED008516,PRD0027,1,218.5,24.89,119.3,0
PED008517,PRD0038,1,195.23,30.78,127.2,0
PED008518,PRD0001,2,87.53,22.95,49.37,0
PED008519,PRD0001,1,91.97,9.41,49.48,0
PED008519,PRD0068,1,92.75,13.21,51.47,0
PED008520,PRD0013,1,194.69,23.62,104.69,0
PED008520,PRD0009,1,148.86,19.95,86.55,0
PED008520,PRD0005,1,164.37,23.29,86.35,0
PED008521,PRD0001,1,89.54,11.63,50.12,0
PED008521,PRD0009,1,158.71,17.49,87.51,0
PED008521,PRD0084,1,65.47,7.95,27.23,0
PED008521,PRD0003,1,156.94,18.27,82.9,0
PED008522,PRD0021,1,120.53,14.03,65.35,0
PED008522,PRD0095,4,45.77,23.47,20.18,0
PED008523,PRD0010,2,134.05,44.47,,0
PED008523,PRD0003,1,145.52,16.83,85.52,0
PED008524,PRD0121,1,37.27,5.41,21.17,0
PED008524,PRD0048,1,81.85,12.57,45.45,0
PED008525,PRD0163,1,20.29,2.28,12.04,0
PED008525,PRD0035,1,175.1,17.22,99.6,0
PED008525,PRD0104,3,65.85,21.79,32.04,0
PED008525,PRD0005,1,148.25,17.7,85.6,0
PED008526,PRD0123,1,56.33,7.52,30.75,0
PED008526,PRD0061,1,113.77,17.7,64.14,0
PED008527,PRD0014,1,129.41,19.32,68.15,0
PED008528,PRD0010,1,124.99,17.64,68.79,0
PED008528,PRD0066,1,138.59,24.41,69.71,0
PED008528,PRD0048,1,73.43,14.2,45.88,0
PED008529,PRD0015,1,196.4,16.67,105.86,0
PED008530,PRD0002,2,116.49,35.08,63.34,0
PED008530,PRD0033,6,199.93,125.91,116.3,0
PED008530,PRD0122,1,67.87,8.96,41.14,0
PED008531,PRD0001,1,88.25,11.51,50.84,0
PED008531,PRD0027,2,191.09,49.84,115.78,0
PED008531,PRD0003,2,149.98,39.3,84.59,0
PED008532,PRD0103,1,95.35,9.33,40.94,0
PED008533,PRD0008,1,161.76,23.72,96.13,0
PED008534,PRD0046,1,90.5,14.98,55.65,0
PED008534,PRD0001,1,87.34,14.41,51.7,0
PED008534,PRD0040,2,220.02,76.84,114.28,0
PED008535,PRD0025,3,138.01,50.12,72.03,0
PED008535,PRD0007,1,96.94,11.13,54.42,0
PED008535,PRD0029,1,151.72,25.04,81.65,0
PED008536,PRD0113,1,70.6,10.28,42.57,0
PED008537,PRD0001,1,91.0,17.25,53.05,0
PED008538,PRD0011,1,109.51,14.77,55.99,0
PED008538,PRD0001,1,91.78,11.2,51.12,0
PED008538,PRD0134,3,38.58,17.37,22.17,0
PED008539,PRD0001,1,93.95,11.3,51.59,0
PED008539,PRD0080,1,49.4,6.11,21.91,0
PED008539,PRD0018,2,86.38,25.25,51.21,0
PED008540,PRD0002,1,115.73,8.08,63.16,0
PED008540,PRD0004,1,135.62,9.32,72.49,0
PED008540,PRD0075,1,148.36,15.55,75.22,0
PED008541,PRD0028,1,164.82,24.62,85.9,0
PED008541,PRD0010,1,127.63,18.28,68.89,0
PED008541,PRD0003,1,151.6,26.35,80.76,0
PED008542,PRD0020,1,112.14,11.85,64.54,0
PED008542,PRD0011,1,104.92,14.72,55.14,0
PED008542,PRD0092,1,65.48,8.06,29.79,0
PED008543,PRD0001,1,94.35,8.42,49.91,0
PED008543,PRD0046,1,97.86,9.75,54.22,0
PED008543,PRD0036,1,110.28,8.9,62.66,0
PED008543,PRD0029,1,159.66,12.41,82.29,0
PED008544,PRD0021,1,116.69,17.18,61.78,0
PED008545,PRD0031,2,167.1,53.81,87.14,0
PED008545,PRD0005,1,146.82,25.28,85.0,0
PED008546,PRD0011,1,105.63,15.36,55.79,0
PED008547,PRD0001,1,90.54,10.67,52.05,0
PED008548,PRD0034,1,197.6,33.4,112.53,0
PED008548,PRD0001,1,96.14,18.02,,0
PED008548,PRD0012,1,183.77,25.8,96.26,0
PED008549,PRD0003,3,162.8,61.32,87.02,0
PED008550,PRD0006,1,134.68,17.9,70.36,0
PED008551,PRD0055,1,71.41,14.24,39.04,0
PED008552,PRD0011,1,116.44,18.24,55.46,0
PED008552,PRD0123,1,58.57,10.15,31.75,0
PED008553,PRD0109,1,77.35,15.32,34.84,0
PED008553,PRD0001,1,93.71,18.77,50.96,0
PED008554,PRD0020,1,117.16,19.18,67.27,0
PED008554,PRD0010,1,126.46,21.86,71.78,0
PED008555,PRD0021,5,118.19,90.29,61.92,0
PED008556,PRD0004,1,133.13,13.45,74.98,0
PED008557,PRD0024,1,102.86,15.62,52.95,0
PED008557,PRD0038,1,199.61,30.78,126.82,0
PED008558,PRD0001,1,87.51,9.03,50.23,0
PED008558,PRD0054,1,160.81,16.85,91.28,0
PED008559,PRD0033,1,191.04,18.41,113.65,0
PED008560,PRD0042,1,188.96,34.56,117.89,0
PED008560,PRD0004,1,144.96,25.65,75.71,0
PED008561,PRD0002,1,115.27,18.0,63.37,0
PED008561,PRD0001,1,92.23,10.66,51.07,0
PED008562,PRD0001,2,91.53,21.87,50.8,0
PED008562,PRD0003,1,144.97,18.28,85.2,0
PED008563,PRD0118,1,48.41,7.61,27.58,0
PED008564,PRD0015,1,176.68,25.16,102.3,0
PED008564,PRD0027,2,200.01,58.39,110.76,0
PED008564,PRD0003,1,153.24,22.06,82.42,0
PED008565,PRD0064,1,73.47,9.36,44.73,0
PED008565,PRD0005,1,158.12,15.86,85.57,0
PED008565,PRD0004,3,146.16,53.07,73.32,0
PED008565,PRD0012,1,178.6,18.89,96.37,0
PED008566,PRD0086,1,85.27,9.94,35.06,0
PED008566,PRD0003,1,147.57,19.61,85.44,0
PED008567,PRD0001,1,88.76,13.88,49.18,0
PED008567,PRD0010,1,125.63,15.61,69.8,0
PED008567,PRD0003,1,161.04,19.63,85.17,0
PED008568,PRD0003,2,158.83,54.16,84.45,0
PED008568,PRD0012,1,187.51,24.14,96.41,0
PED008569,PRD0001,1,95.26,9.77,50.04,0
PED008569,PRD0036,1,107.23,10.59,61.19,0
PED008569,PRD0014,1,142.97,19.25,67.43,0
PED008570,PRD0001,1,95.35,13.76,50.15,0
PED008570,PRD0017,2,213.9,53.76,106.72,0
PED008571,PRD0007,1,109.09,11.89,51.8,0
PED008572,PRD0002,1,130.11,19.5,65.62,0
PED008572,PRD0001,1,90.02,11.87,50.69,0
PED008572,PRD0132,2,58.69,11.9,34.68,0
PED008573,PRD0068,1,87.46,11.09,51.07,0
PED008574,PRD0033,1,197.64,29.09,115.61,0
PED008574,PRD0061,1,122.93,23.27,66.38,0
PED008575,PRD0060,2,87.47,25.87,46.18,0
PED008575,PRD0016,1,150.35,17.94,77.19,0
PED008575,PRD0009,1,152.42,16.9,84.9,0
PED008575,PRD0003,1,149.84,20.39,82.56,0
PED008576,PRD0059,3,140.9,71.93,84.68,0
