data_referencia,produto_id,lote,data_validade,quantidade_disponivel,quantidade_reservada,entrada_semana,saida_semana,retorno_semana,perda_validade,perda_avaria,custo_medio_unitario
2026-01-19,PRD0108,L0108-03,2027-07-30,43,,0,0,0,0,0,42.85
2026-01-26,PRD0108,L0108-02,2027-03-09,9,0,0,5,0,0,0,42.85
2026-01-26,PRD0108,L0108-03,2027-07-30,43,3,0,0,0,0,0,42.85
2026-02-02,PRD0108,L0108-02,2027-03-09,8,0,0,1,0,0,0,42.85
2026-02-02,PRD0108,L0108-03,2027-07-30,43,3,0,0,0,0,0,42.85
2026-02-09,PRD0108,L0108-02,2027-03-09,7,0,0,1,0,0,0,42.85
2026-02-09,PRD0108,L0108-03,2027-07-30,43,0,0,0,0,0,0,42.85
2026-02-16,PRD0108,L0108-02,2027-03-09,2,,0,5,0,0,0,42.85
2026-02-16,PRD0108,L0108-03,2027-07-30,43,0,0,0,0,0,0,42.85
2026-02-23,PRD0108,L0108-03,2027-07-30,37,2,0,8,0,0,0,42.85
2026-03-02,PRD0108,L0108-03,2027-07-30,36,,98,1,0,0,0,42.85
2026-03-02,PRD0108,L0108-04,2027-11-28,98,5,0,0,0,0,0,42.85
2026-03-09,PRD0108,L0108-03,2027-07-30,36,1,0,0,0,0,0,42.85
2026-03-09,PRD0108,L0108-04,2027-11-28,98,6,0,0,0,0,0,42.85
2026-03-16,PRD0108,L0108-03,2027-07-30,36,0,0,0,0,0,0,42.85
2026-03-16,PRD0108,L0108-04,2027-11-28,98,1,0,0,0,0,0,42.85
2026-03-23,PRD0108,L0108-03,2027-07-30,35,0,0,1,0,0,0,42.85
2026-03-23,PRD0108,L0108-04,2027-11-28,98,4,0,0,0,0,0,42.85
2026-03-30,PRD0108,L0108-03,2027-07-30,34,1,0,1,0,0,0,42.85
2026-03-30,PRD0108,L0108-04,2027-11-28,98,5,0,0,0,0,0,42.85
2026-04-06,PRD0108,L0108-03,2027-07-30,33,1,0,1,0,0,0,42.85
2026-04-06,PRD0108,L0108-04,2027-11-28,98,0,0,0,0,0,0,42.85
2026-04-13,PRD0108,L0108-03,2027-07-30,27,0,0,6,0,0,0,42.85
2026-04-13,PRD0108,L0108-04,2027-11-28,98,2,0,0,0,0,0,42.85
2026-04-20,PRD0108,L0108-03,2027-07-30,26,1,0,1,0,0,0,42.85
2026-04-20,PRD0108,L0108-04,2027-11-28,98,7,0,0,0,0,0,42.85
2026-04-27,PRD0108,L0108-03,2027-07-30,25,0,0,1,0,0,0,42.85
2026-04-27,PRD0108,L0108-04,2027-11-28,98,2,0,0,0,0,0,42.85
2026-05-04,PRD0108,L0108-03,2027-07-30,25,1,0,0,0,0,0,42.85
2026-05-04,PRD0108,L0108-04,2027-11-28,98,5,0,0,0,0,0,42.85
2026-05-11,PRD0108,L0108-03,2027-07-30,24,1,0,1,0,0,0,42.85
2026-05-11,PRD0108,L0108-04,2027-11-28,98,3,0,0,0,0,0,42.85
2026-05-18,PRD0108,L0108-03,2027-07-30,22,0,0,2,0,0,0,42.85
2026-05-18,PRD0108,L0108-04,2027-11-28,98,,0,0,0,0,0,42.85
2026-05-25,PRD0108,L0108-03,2027-07-30,21,1,0,1,0,0,0,42.85
2026-05-25,PRD0108,L0108-04,2027-11-28,98,2,0,0,0,0,0,42.85
2026-06-01,PRD0108,L0108-03,2027-07-30,20,0,0,1,0,0,0,42.85
2026-06-01,PRD0108,L0108-04,2027-11-28,98,5,0,0,0,0,0,42.85
2026-06-08,PRD0108,L0108-03,2027-07-30,12,0,0,8,0,0,0,42.85
2026-06-08,PRD0108,L0108-04,2027-11-28,98,0,0,0,0,0,0,42.85
2026-06-15,PRD0108,L0108-03,2027-07-30,12,0,0,0,0,0,0,42.85
2026-06-15,PRD0108,L0108-04,2027-11-28,98,1,0,0,0,0,0,42.85
2026-06-22,PRD0108,L0108-03,2027-07-30,12,0,0,0,0,0,0,42.85
2026-06-22,PRD0108,L0108-04,2027-11-28,98,2,0,0,0,0,0,42.85
2026-06-29,PRD0108,L0108-03,2027-07-30,12,0,0,0,0,0,0,42.85
2026-06-29,PRD0108,L0108-04,2027-11-28,98,3,0,0,0,0,0,42.85
2025-01-06,PRD0109,AB0109,2027-01-01,61,0,0,3,0,0,0,34.43
2025-01-13,PRD0109,AB0109,2027-01-01,61,2,0,0,0,0,0,34.43
2025-01-20,PRD0109,AB0109,2027-01-01,60,3,45,1,0,0,0,34.43
2025-01-20,PRD0109,L0109-01,2027-01-23,45,1,0,0,0,0,0,34.43
2025-01-27,PRD0109,AB0109,2027-01-01,58,3,0,2,0,0,0,34.43
2025-01-27,PRD0109,L0109-01,2027-01-23,45,0,0,0,0,0,0,34.43
2025-02-03,PRD0109,AB0109,2027-01-01,58,4,0,0,0,0,0,34.43
2025-02-03,PRD0109,L0109-01,2027-01-23,45,1,0,0,0,0,0,34.43
2025-02-10,PRD0109,AB0109,2027-01-01,58,0,0,0,0,0,0,34.43
2025-02-10,PRD0109,L0109-01,2027-01-23,45,1,0,0,0,0,0,34.43
2025-02-17,PRD0109,AB0109,2027-01-01,58,0,0,0,0,0,0,34.43
2025-02-17,PRD0109,L0109-01,2027-01-23,45,1,0,0,0,0,0,34.43
2025-02-24,PRD0109,AB0109,2027-01-01,48,0,0,10,0,0,0,34.43
2025-02-24,PRD0109,L0109-01,2027-01-23,45,2,0,0,0,0,0,34.43
2025-03-03,PRD0109,AB0109,2027-01-01,47,1,0,1,0,0,0,34.43
2025-03-03,PRD0109,L0109-01,2027-01-23,45,0,0,0,0,0,0,34.43
2025-03-10,PRD0109,AB0109,2027-01-01,44,1,0,3,0,0,0,34.43
2025-03-10,PRD0109,L0109-01,2027-01-23,45,2,0,0,0,0,0,34.43
2025-03-17,PRD0109,AB0109,2027-01-01,33,,0,11,0,0,0,34.43
2025-03-17,PRD0109,L0109-01,2027-01-23,45,2,0,0,0,0,0,34.43
2025-03-24,PRD0109,AB0109,2027-01-01,32,1,0,1,0,0,0,34.43
2025-03-24,PRD0109,L0109-01,2027-01-23,45,3,0,0,0,0,0,34.43
2025-03-31,PRD0109,AB0109,2027-01-01,32,2,0,0,0,0,0,34.43
2025-03-31,PRD0109,L0109-01,2027-01-23,45,2,0,0,0,0,0,34.43
2025-04-07,PRD0109,AB0109,2027-01-01,32,1,0,0,0,0,0,34.43
2025-04-07,PRD0109,L0109-01,2027-01-23,45,1,0,0,0,0,0,34.43
2025-04-14,PRD0109,AB0109,2027-01-01,31,1,0,1,0,0,0,34.43
2025-04-14,PRD0109,L0109-01,2027-01-23,45,2,0,0,0,0,0,34.43
2025-04-21,PRD0109,AB0109,2027-01-01,30,1,0,1,0,0,0,34.43
2025-04-21,PRD0109,L0109-01,2027-01-23,45,2,0,0,0,0,0,34.43
2025-04-28,PRD0109,AB0109,2027-01-01,28,0,0,2,0,0,2,34.43
2025-04-28,PRD0109,L0109-01,2027-01-23,45,0,0,0,0,0,0,34.43
2025-05-05,PRD0109,AB0109,2027-01-01,27,0,0,1,0,0,0,34.43
2025-05-05,PRD0109,L0109-01,2027-01-23,45,1,0,0,0,0,0,34.43
2025-05-12,PRD0109,AB0109,2027-01-01,26,0,0,1,0,0,0,34.43
2025-05-12,PRD0109,L0109-01,2027-01-23,45,2,0,0,0,0,0,34.43
2025-05-19,PRD0109,AB0109,2027-01-01,26,1,0,0,0,0,0,34.43
2025-05-19,PRD0109,L0109-01,2027-01-23,45,2,0,0,0,0,0,34.43
2025-05-26,PRD0109,AB0109,2027-01-01,26,1,0,0,0,0,0,34.43
2025-05-26,PRD0109,L0109-01,2027-01-23,45,1,0,0,0,0,0,34.43
2025-06-02,PRD0109,AB0109,2027-01-01,25,0,0,1,0,0,0,34.43
2025-06-02,PRD0109,L0109-01,2027-01-23,45,2,0,0,0,0,0,34.43
2025-06-09,PRD0109,AB0109,2027-01-01,25,1,0,0,0,0,0,34.43
2025-06-09,PRD0109,L0109-01,2027-01-23,45,2,0,0,0,0,0,34.43
2025-06-16,PRD0109,AB0109,2027-01-01,25,0,0,0,0,0,0,34.43
2025-06-16,PRD0109,L0109-01,2027-01-23,45,2,0,0,0,0,0,34.43
2025-06-23,PRD0109,AB0109,2027-01-01,21,0,0,4,0,0,0,34.43
2025-06-23,PRD0109,L0109-01,2027-01-23,45,1,0,0,0,0,0,34.43
2025-06-30,PRD0109,AB0109,2027-01-01,21,0,41,0,0,0,0,34.43
2025-06-30,PRD0109,L0109-01,2027-01-23,45,1,0,0,0,0,0,34.43
2025-06-30,PRD0109,L0109-02,2027-07-01,41,1,0,0,0,0,0,34.43
2025-07-07,PRD0109,AB0109,2027-01-01,21,1,0,0,0,0,0,34.43
2025-07-07,PRD0109,L0109-01,2027-01-23,45,2,0,0,0,0,0,34.43
2025-07-07,PRD0109,L0109-02,2027-07-01,41,0,0,0,0,0,0,34.43
2025-07-14,PRD0109,AB0109,2027-01-01,21,1,0,0,0,0,0,34.43
2025-07-14,PRD0109,L0109-01,2027-01-23,45,0,0,0,0,0,0,34.43
2025-07-14,PRD0109,L0109-02,2027-07-01,41,,0,0,0,0,0,34.43
2025-07-21,PRD0109,AB0109,2027-01-01,20,1,0,1,0,0,0,34.43
2025-07-21,PRD0109,L0109-01,2027-01-23,45,2,0,0,0,0,0,34.43
2025-07-21,PRD0109,L0109-02,2027-07-01,41,3,0,0,0,0,0,34.43
2025-07-28,PRD0109,AB0109,2027-01-01,18,1,0,2,0,0,0,34.43
2025-07-28,PRD0109,L0109-01,2027-01-23,45,1,0,0,0,0,0,34.43
2025-07-28,PRD0109,L0109-02,2027-07-01,41,1,0,0,0,0,0,34.43
2025-08-04,PRD0109,AB0109,2027-01-01,14,1,0,4,0,0,0,34.43
2025-08-04,PRD0109,L0109-01,2027-01-23,45,2,0,0,0,0,0,34.43
2025-08-04,PRD0109,L0109-02,2027-07-01,41,2,0,0,0,0,0,34.43
2025-08-11,PRD0109,AB0109,2027-01-01,13,0,0,1,0,0,0,34.43
2025-08-11,PRD0109,L0109-01,2027-01-23,45,2,0,0,0,0,0,34.43
2025-08-11,PRD0109,L0109-02,2027-07-01,41,0,0,0,0,0,0,34.43
2025-08-18,PRD0109,AB0109,2027-01-01,12,0,0,1,0,0,0,34.43
2025-08-18,PRD0109,L0109-01,2027-01-23,45,2,0,0,0,0,0,34.43
2025-08-18,PRD0109,L0109-02,2027-07-01,41,0,0,0,0,0,0,34.43
2025-08-25,PRD0109,AB0109,2027-01-01,4,0,0,8,0,0,0,34.43
2025-08-25,PRD0109,L0109-01,2027-01-23,45,3,0,0,0,0,0,34.43
2025-08-25,PRD0109,L0109-02,2027-07-01,41,0,0,0,0,0,0,34.43
2025-09-01,PRD0109,AB0109,2027-01-01,4,0,0,0,0,0,0,34.43
2025-09-01,PRD0109,L0109-01,2027-01-23,45,,0,0,0,0,0,34.43
2025-09-01,PRD0109,L0109-02,2027-07-01,41,1,0,0,0,0,0,34.43
2025-09-08,PRD0109,AB0109,2027-01-01,2,0,0,2,0,0,0,34.43
2025-09-08,PRD0109,L0109-01,2027-01-23,45,1,0,0,0,0,0,34.43
2025-09-08,PRD0109,L0109-02,2027-07-01,41,1,0,0,0,0,0,34.43
2025-09-15,PRD0109,AB0109,2027-01-01,1,0,0,1,0,0,0,34.43
2025-09-15,PRD0109,L0109-01,2027-01-23,45,2,0,0,0,0,0,34.43
2025-09-15,PRD0109,L0109-02,2027-07-01,41,0,0,0,0,0,0,34.43
2025-09-22,PRD0109,L0109-01,2027-01-23,43,0,0,3,0,0,0,34.43
2025-09-22,PRD0109,L0109-02,2027-07-01,41,2,0,0,0,0,0,34.43
2025-09-29,PRD0109,L0109-01,2027-01-23,43,1,0,0,0,0,0,34.43
2025-09-29,PRD0109,L0109-02,2027-07-01,41,2,0,0,0,0,0,34.43
2025-10-06,PRD0109,L0109-01,2027-01-23,43,0,0,0,0,0,0,34.43
2025-10-06,PRD0109,L0109-02,2027-07-01,41,0,0,0,0,0,0,34.43
2025-10-13,PRD0109,L0109-01,2027-01-23,40,2,0,3,0,0,0,34.43
2025-10-13,PRD0109,L0109-02,2027-07-01,41,1,0,0,0,0,0,34.43
2025-10-20,PRD0109,L0109-01,2027-01-23,40,3,0,0,0,0,0,34.43
2025-10-20,PRD0109,L0109-02,2027-07-01,41,1,0,0,0,0,0,34.43
2025-10-27,PRD0109,L0109-01,2027-01-23,39,0,43,1,0,0,0,34.43
2025-10-27,PRD0109,L0109-02,2027-07-01,41,2,0,0,0,0,0,34.43
2025-10-27,PRD0109,L0109-03,2027-11-01,43,0,0,0,0,0,0,34.43
2025-11-03,PRD0109,L0109-01,2027-01-23,39,1,0,0,0,0,0,34.43
2025-11-03,PRD0109,L0109-02,2027-07-01,41,2,0,0,0,0,0,34.43
2025-11-03,PRD0109,L0109-03,2027-11-01,43,2,0,0,0,0,0,34.43
2025-11-10,PRD0109,L0109-01,2027-01-23,38,0,0,1,0,0,0,34.43
2025-11-10,PRD0109,L0109-02,2027-07-01,41,1,0,0,0,0,0,34.43
2025-11-10,PRD0109,L0109-03,2027-11-01,43,1,0,0,0,0,0,34.43
2025-11-17,PRD0109,L0109-01,2027-01-23,38,1,0,0,0,0,0,34.43
2025-11-17,PRD0109,L0109-02,2027-07-01,41,2,0,0,0,0,0,34.43
2025-11-17,PRD0109,L0109-03,2027-11-01,43,0,0,0,0,0,0,34.43
2025-11-24,PRD0109,L0109-01,2027-01-23,35,2,0,3,0,0,0,34.43
2025-11-24,PRD0109,L0109-02,2027-07-01,41,2,0,0,0,0,0,34.43
2025-11-24,PRD0109,L0109-03,2027-11-01,43,1,0,0,0,0,0,34.43
2025-12-01,PRD0109,L0109-01,2027-01-23,35,1,0,0,0,0,0,34.43
2025-12-01,PRD0109,L0109-02,2027-07-01,41,2,0,0,0,0,0,34.43
2025-12-01,PRD0109,L0109-03,2027-11-01,43,3,0,0,0,0,0,34.43
2025-12-08,PRD0109,L0109-01,2027-01-23,30,0,0,5,0,0,0,34.43
2025-12-08,PRD0109,L0109-02,2027-07-01,41,2,0,0,0,0,0,34.43
2025-12-08,PRD0109,L0109-03,2027-11-01,43,1,0,0,0,0,0,34.43
2025-12-15,PRD0109,L0109-01,2027-01-23,30,0,0,0,0,0,0,34.43
2025-12-15,PRD0109,L0109-02,2027-07-01,41,0,0,0,0,0,0,34.43
2025-12-15,PRD0109,L0109-03,2027-11-01,43,0,0,0,0,0,0,34.43
2025-12-22,PRD0109,L0109-01,2027-01-23,27,0,0,3,0,0,0,34.43
2025-12-22,PRD0109,L0109-02,2027-07-01,41,2,0,0,0,0,0,34.43
2025-12-22,PRD0109,L0109-03,2027-11-01,43,1,0,0,0,0,0,34.43
2025-12-29,PRD0109,L0109-01,2027-01-23,26,,0,1,0,0,0,34.43
2025-12-29,PRD0109,L0109-02,2027-07-01,41,1,0,0,0,0,0,34.43
2025-12-29,PRD0109,L0109-03,2027-11-01,43,1,0,0,0,0,0,34.43
2026-01-05,PRD0109,L0109-01,2027-01-23,25,0,0,1,0,0,0,34.43
2026-01-05,PRD0109,L0109-02,2027-07-01,41,3,0,0,0,0,0,34.43
2026-01-05,PRD0109,L0109-03,2027-11-01,43,1,0,0,0,0,0,34.43
2026-01-12,PRD0109,L0109-01,2027-01-23,25,1,0,0,0,0,0,34.43
2026-01-12,PRD0109,L0109-02,2027-07-01,41,2,0,0,0,0,0,34.43
2026-01-12,PRD0109,L0109-03,2027-11-01,43,2,0,0,0,0,0,34.43
2026-01-19,PRD0109,L0109-01,2027-01-23,25,1,0,0,0,0,0,34.43
2026-01-19,PRD0109,L0109-02,2027-07-01,41,0,0,0,0,0,0,34.43
2026-01-19,PRD0109,L0109-03,2027-11-01,43,3,0,0,0,0,0,34.43
2026-01-26,PRD0109,L0109-01,2027-01-23,24,0,0,1,0,0,0,34.43
2026-01-26,PRD0109,L0109-02,2027-07-01,41,2,0,0,0,0,0,34.43
2026-01-26,PRD0109,L0109-03,2027-11-01,43,2,0,0,0,0,0,34.43
2026-02-02,PRD0109,L0109-01,2027-01-23,24,1,0,0,0,0,0,34.43
2026-02-02,PRD0109,L0109-02,2027-07-01,41,0,0,0,0,0,0,34.43
2026-02-02,PRD0109,L0109-03,2027-11-01,43,0,0,0,0,0,0,34.43
2026-02-09,PRD0109,L0109-01,2027-01-23,24,1,0,0,0,0,0,34.43
2026-02-09,PRD0109,L0109-02,2027-07-01,41,2,0,0,0,0,0,34.43
2026-02-09,PRD0109,L0109-03,2027-11-01,43,2,0,0,0,0,0,34.43
2026-02-16,PRD0109,L0109-01,2027-01-23,24,1,0,0,0,0,0,34.43
2026-02-16,PRD0109,L0109-02,2027-07-01,41,2,0,0,0,0,0,34.43
2026-02-16,PRD0109,L0109-03,2027-11-01,43,1,0,0,0,0,0,34.43
2026-02-23,PRD0109,L0109-01,2027-01-23,19,1,0,5,0,0,0,34.43
2026-02-23,PRD0109,L0109-02,2027-07-01,41,0,0,0,0,0,0,34.43
2026-02-23,PRD0109,L0109-03,2027-11-01,43,2,0,0,0,0,0,34.43
2026-03-02,PRD0109,L0109-01,2027-01-23,19,0,0,0,0,0,0,34.43
2026-03-02,PRD0109,L0109-02,2027-07-01,41,0,0,0,0,0,0,34.43
2026-03-02,PRD0109,L0109-03,2027-11-01,43,2,0,0,0,0,0,34.43
2026-03-09,PRD0109,L0109-01,2027-01-23,17,1,79,2,0,0,0,34.43
2026-03-09,PRD0109,L0109-02,2027-07-01,41,0,0,0,0,0,0,34.43
2026-03-09,PRD0109,L0109-03,2027-11-01,43,0,0,0,0,0,0,34.43
2026-03-09,PRD0109,L0109-04,2028-03-13,79,3,0,0,0,0,0,34.43
2026-03-16,PRD0109,L0109-01,2027-01-23,17,0,0,0,0,0,0,34.43
2026-03-16,PRD0109,L0109-02,2027-07-01,41,2,0,0,0,0,0,34.43
2026-03-16,PRD0109,L0109-03,2027-11-01,43,0,0,0,0,0,0,34.43
2026-03-16,PRD0109,L0109-04,2028-03-13,79,2,0,0,0,0,0,34.43
2026-03-23,PRD0109,L0109-01,2027-01-23,14,0,0,3,0,0,0,34.43
2026-03-23,PRD0109,L0109-02,2027-07-01,41,2,0,0,0,0,0,34.43
2026-03-23,PRD0109,L0109-03,2027-11-01,43,2,0,0,0,0,0,34.43
2026-03-23,PRD0109,L0109-04,2028-03-13,79,1,0,0,0,0,0,34.43
2026-03-30,PRD0109,L0109-01,2027-01-23,14,0,0,0,0,0,0,34.43
2026-03-30,PRD0109,L0109-02,2027-07-01,41,2,0,0,0,0,0,34.43
2026-03-30,PRD0109,L0109-03,2027-11-01,43,1,0,0,0,0,0,34.43
2026-03-30,PRD0109,L0109-04,2028-03-13,79,6,0,0,0,0,0,34.43
2026-04-06,PRD0109,L0109-01,2027-01-23,11,0,0,3,0,0,0,34.43
2026-04-06,PRD0109,L0109-02,2027-07-01,41,,0,0,0,0,0,34.43
2026-04-06,PRD0109,L0109-03,2027-11-01,43,3,0,0,0,0,0,34.43
2026-04-06,PRD0109,L0109-04,2028-03-13,79,,0,0,0,0,0,34.43
2026-04-13,PRD0109,L0109-01,2027-01-23,2,0,0,9,0,0,0,34.43
2026-04-13,PRD0109,L0109-02,2027-07-01,41,2,0,0,0,0,0,34.43
2026-04-13,PRD0109,L0109-03,2027-11-01,43,0,0,0,0,0,0,34.43
2026-04-13,PRD0109,L0109-04,2028-03-13,79,0,0,0,0,0,0,34.43
2026-04-20,PRD0109,L0109-01,2027-01-23,1,0,0,1,0,0,0,34.43
2026-04-20,PRD0109,L0109-02,2027-07-01,41,0,0,0,0,0,0,34.43
2026-04-20,PRD0109,L0109-03,2027-11-01,43,1,0,0,0,0,0,34.43
2026-04-20,PRD0109,L0109-04,2028-03-13,79,0,0,0,0,0,0,34.43
2026-04-27,PRD0109,L0109-02,2027-07-01,40,0,0,2,0,0,0,34.43
2026-04-27,PRD0109,L0109-03,2027-11-01,43,0,0,0,0,0,0,34.43
2026-04-27,PRD0109,L0109-04,2028-03-13,79,6,0,0,0,0,0,34.43
2026-05-04,PRD0109,L0109-02,2027-07-01,38,1,0,2,0,0,0,34.43
2026-05-04,PRD0109,L0109-03,2027-11-01,43,0,0,0,0,0,0,34.43
2026-05-04,PRD0109,L0109-04,2028-03-13,79,3,0,0,0,0,0,34.43
2026-05-11,PRD0109,L0109-02,2027-07-01,28,1,0,10,0,0,0,34.43
2026-05-11,PRD0109,L0109-03,2027-11-01,43,3,0,0,0,0,0,34.43
2026-05-11,PRD0109,L0109-04,2028-03-13,79,3,0,0,0,0,0,34.43
2026-05-18,PRD0109,L0109-02,2027-07-01,28,1,0,0,0,0,0,34.43
2026-05-18,PRD0109,L0109-03,2027-11-01,43,2,0,0,0,0,0,34.43
2026-05-18,PRD0109,L0109-04,2028-03-13,79,4,0,0,0,0,0,34.43
2026-05-25,PRD0109,L0109-02,2027-07-01,27,1,0,1,0,0,0,34.43
2026-05-25,PRD0109,L0109-03,2027-11-01,43,1,0,0,0,0,0,34.43
2026-05-25,PRD0109,L0109-04,2028-03-13,79,2,0,0,0,0,0,34.43
2026-06-01,PRD0109,L0109-02,2027-07-01,27,1,0,0,0,0,0,34.43
2026-06-01,PRD0109,L0109-03,2027-11-01,43,1,0,0,0,0,0,34.43
2026-06-01,PRD0109,L0109-04,2028-03-13,79,4,0,0,0,0,0,34.43
2026-06-08,PRD0109,L0109-02,2027-07-01,26,1,0,1,0,0,0,34.43
2026-06-08,PRD0109,L0109-03,2027-11-01,43,0,0,0,0,0,0,34.43
2026-06-08,PRD0109,L0109-04,2028-03-13,79,2,0,0,0,0,0,34.43
2026-06-15,PRD0109,L0109-02,2027-07-01,24,0,0,2,0,0,0,34.43
2026-06-15,PRD0109,L0109-03,2027-11-01,43,0,0,0,0,0,0,34.43
2026-06-15,PRD0109,L0109-04,2028-03-13,79,0,0,0,0,0,0,34.43
2026-06-22,PRD0109,L0109-02,2027-07-01,22,1,0,2,0,0,0,34.43
2026-06-22,PRD0109,L0109-03,2027-11-01,43,3,0,0,0,0,0,34.43
2026-06-22,PRD0109,L0109-04,2028-03-13,79,3,0,0,0,0,0,34.43
2026-06-29,PRD0109,L0109-02,2027-07-01,19,0,0,3,0,0,0,34.43
2026-06-29,PRD0109,L0109-03,2027-11-01,43,0,0,0,0,0,0,34.43
2026-06-29,PRD0109,L0109-04,2028-03-13,79,4,0,0,0,0,0,34.43
2025-01-06,PRD0110,AB0110,2028-01-01,30,1,0,0,0,0,0,32.55
2025-01-13,PRD0110,AB0110,2028-01-01,30,1,33,0,0,0,0,32.55
2025-01-13,PRD0110,L0110-01,2028-01-19,33,0,0,0,0,0,0,32.55
2025-01-20,PRD0110,AB0110,2028-01-01,30,1,0,0,0,0,0,32.55
2025-01-20,PRD0110,L0110-01,2028-01-19,33,1,0,0,0,0,0,32.55
2025-01-27,PRD0110,AB0110,2028-01-01,29,0,0,1,0,0,0,32.55
2025-01-27,PRD0110,L0110-01,2028-01-19,33,1,0,0,0,0,0,32.55
2025-02-03,PRD0110,AB0110,2028-01-01,29,0,0,0,0,0,0,32.55
2025-02-03,PRD0110,L0110-01,2028-01-19,33,1,0,0,0,0,0,32.55
2025-02-10,PRD0110,AB0110,2028-01-01,29,1,0,0,0,0,0,32.55
2025-02-10,PRD0110,L0110-01,2028-01-19,33,1,0,0,0,0,0,32.55
2025-02-17,PRD0110,AB0110,2028-01-01,28,2,0,1,0,0,0,32.55
2025-02-17,PRD0110,L0110-01,2028-01-19,33,,0,0,0,0,0,32.55
2025-02-24,PRD0110,AB0110,2028-01-01,26,1,0,2,0,0,0,32.55
2025-02-24,PRD0110,L0110-01,2028-01-19,33,2,0,0,0,0,0,32.55
2025-03-03,PRD0110,AB0110,2028-01-01,27,1,0,0,1,0,0,32.55
2025-03-03,PRD0110,L0110-01,2028-01-19,33,0,0,0,0,0,0,32.55
2025-03-10,PRD0110,AB0110,2028-01-01,23,0,0,4,0,0,0,32.55
2025-03-10,PRD0110,L0110-01,2028-01-19,33,,0,0,0,0,0,32.55
2025-03-17,PRD0110,AB0110,2028-01-01,17,0,0,7,1,0,0,32.55
2025-03-17,PRD0110,L0110-01,2028-01-19,33,0,0,0,0,0,0,32.55
2025-03-24,PRD0110,AB0110,2028-01-01,17,0,0,0,0,0,0,32.55
2025-03-24,PRD0110,L0110-01,2028-01-19,33,2,0,0,0,0,0,32.55
2025-03-31,PRD0110,AB0110,2028-01-01,14,0,0,3,0,0,0,32.55
2025-03-31,PRD0110,L0110-01,2028-01-19,33,0,0,0,0,0,0,32.55
2025-04-07,PRD0110,AB0110,2028-01-01,14,0,0,0,0,0,0,32.55
2025-04-07,PRD0110,L0110-01,2028-01-19,33,2,0,0,0,0,0,32.55
2025-04-14,PRD0110,AB0110,2028-01-01,12,0,0,2,0,0,0,32.55
2025-04-14,PRD0110,L0110-01,2028-01-19,33,0,0,0,0,0,0,32.55
2025-04-21,PRD0110,AB0110,2028-01-01,12,0,0,0,0,0,0,32.55
2025-04-21,PRD0110,L0110-01,2028-01-19,33,2,0,0,0,0,0,32.55
2025-04-28,PRD0110,AB0110,2028-01-01,7,0,0,5,0,0,0,32.55
2025-04-28,PRD0110,L0110-01,2028-01-19,33,0,0,0,0,0,0,32.55
2025-05-05,PRD0110,AB0110,2028-01-01,7,0,0,0,0,0,0,32.55
2025-05-05,PRD0110,L0110-01,2028-01-19,33,1,0,0,0,0,0,32.55
2025-05-12,PRD0110,AB0110,2028-01-01,7,0,0,0,0,0,0,32.55
2025-05-12,PRD0110,L0110-01,2028-01-19,33,0,0,0,0,0,0,32.55
2025-05-19,PRD0110,AB0110,2028-01-01,7,0,0,0,0,0,0,32.55
2025-05-19,PRD0110,L0110-01,2028-01-19,33,1,0,0,0,0,0,32.55
2025-05-26,PRD0110,AB0110,2028-01-01,7,0,35,0,0,0,0,32.55
2025-05-26,PRD0110,L0110-01,2028-01-19,33,2,0,0,0,0,0,32.55
2025-05-26,PRD0110,L0110-02,2028-05-30,35,1,0,0,0,0,0,32.55
2025-06-02,PRD0110,L0110-01,2028-01-19,32,,0,8,0,0,0,32.55
2025-06-02,PRD0110,L0110-02,2028-05-30,35,1,0,0,0,0,0,32.55
2025-06-09,PRD0110,L0110-01,2028-01-19,32,2,0,0,0,0,0,32.55
2025-06-09,PRD0110,L0110-02,2028-05-30,35,0,0,0,0,0,0,32.55
2025-06-16,PRD0110,L0110-01,2028-01-19,31,1,0,1,0,0,0,32.55
2025-06-16,PRD0110,L0110-02,2028-05-30,35,0,0,0,0,0,0,32.55
2025-06-23,PRD0110,L0110-01,2028-01-19,31,0,0,0,0,0,0,32.55
2025-06-23,PRD0110,L0110-02,2028-05-30,35,1,0,0,0,0,0,32.55
2025-06-30,PRD0110,L0110-01,2028-01-19,30,2,0,1,0,0,0,32.55
2025-06-30,PRD0110,L0110-02,2028-05-30,35,0,0,0,0,0,0,32.55
2025-07-07,PRD0110,L0110-01,2028-01-19,30,2,0,0,0,0,0,32.55
2025-07-07,PRD0110,L0110-02,2028-05-30,35,,0,0,0,0,0,32.55
2025-07-14,PRD0110,L0110-01,2028-01-19,25,0,0,5,0,0,0,32.55
2025-07-14,PRD0110,L0110-02,2028-05-30,35,2,0,0,0,0,0,32.55
2025-07-21,PRD0110,L0110-01,2028-01-19,25,1,0,0,0,0,0,32.55
2025-07-21,PRD0110,L0110-02,2028-05-30,35,1,0,0,0,0,0,32.55
2025-07-28,PRD0110,L0110-01,2028-01-19,25,1,0,0,0,0,0,32.55
2025-07-28,PRD0110,L0110-02,2028-05-30,35,0,0,0,0,0,0,32.55
2025-08-04,PRD0110,L0110-01,2028-01-19,25,0,0,0,0,0,0,32.55
2025-08-04,PRD0110,L0110-02,2028-05-30,35,1,0,0,0,0,0,32.55
